Statistik från Skolverket, http://www.skolverket.se

Grundskolan - Behörighet till gymnasieskolan, fr.o.m. 2011
Valt läsår: 2019/20

Inför nya gymnasieskolan 2011 skärptes kraven för behörighet att söka till gymnasiet. Det innebär för att en elev ska vara behörig till
gymnasieskolans nationella program krävs 8 godkända betyg för yrkesprogram och 12 godkända betyg för högskoleförberedande program.
Det finns dessutom 3 olika behörighetskrav beroende på vilket högskoleförberedande program.

Kommun;Kommun-kod;Län;Läns-kod;Typ av huvudman;Kön;Antal elever;Andel elever (%) behöriga till yrkesprogram;Andel elever (%) behöriga till estetiskt program;Andel elever (%) behöriga till Ekonomi-, humanistiska och samhällsvetenskaps- program;Andel elever (%) behöriga till Naturvetenskapligt och tekniskt program;Andel elever (%) ej behöriga;
Upplands-Bro;0139;Stockholms län;01;Kommunal;Flickor;135;87,4;84,4;83,0;82,2;12,6;
Upplands-Bro;0139;Stockholms län;01;Enskild;Flickor;..;~100;~100;~100;~100;..;
Uppsala;0380;Uppsala län;03;Samtliga;Flickor;1 227;89,1;87,4;86,2;84,4;10,9;
Uppsala;0380;Uppsala län;03;Kommunal;Flickor;796;87,1;84,9;83,7;81,3;12,9;
Uppsala;0380;Uppsala län;03;Enskild;Flickor;431;92,8;92,1;91,0;90,3;7,2;
Uppvidinge;0760;Kronobergs län;07;Samtliga;Flickor;51;82,4;82,4;76,5;80,4;..;
Uppvidinge;0760;Kronobergs län;07;Kommunal;Flickor;51;82,4;82,4;76,5;80,4;..;
Vadstena;0584;Östergötlands län;05;Samtliga;Flickor;36;~100;~100;~100;86,1;..;
Vadstena;0584;Östergötlands län;05;Kommunal;Flickor;36;~100;~100;~100;86,1;..;
Vaggeryd;0665;Jönköpings län;06;Samtliga;Flickor;94;91,5;91,5;89,4;88,3;..;
Vaggeryd;0665;Jönköpings län;06;Kommunal;Flickor;94;91,5;91,5;89,4;88,3;..;
Valdemarsvik;0563;Östergötlands län;05;Samtliga;Flickor;43;83,7;76,7;72,1;72,1;..;
Valdemarsvik;0563;Östergötlands län;05;Kommunal;Flickor;43;83,7;76,7;72,1;72,1;..;
Vallentuna;0115;Stockholms län;01;Samtliga;Flickor;194;88,7;87,6;87,6;87,1;11,3;
Vallentuna;0115;Stockholms län;01;Kommunal;Flickor;137;90,5;89,8;89,8;89,1;9,5;
Vallentuna;0115;Stockholms län;01;Enskild;Flickor;57;84,2;82,5;82,5;82,5;..;
Vansbro;2021;Dalarnas län;20;Samtliga;Flickor;38;~100;~100;~100;81,6;..;
Vansbro;2021;Dalarnas län;20;Kommunal;Flickor;38;~100;~100;~100;81,6;..;
Vara;1470;Västra Götalands län;14;Samtliga;Flickor;86;90,7;87,2;83,7;76,7;..;
Vara;1470;Västra Götalands län;14;Kommunal;Flickor;86;90,7;87,2;83,7;76,7;..;
Varberg;1383;Hallands län;13;Samtliga;Flickor;333;87,1;85,6;85,6;84,7;12,9;
Varberg;1383;Hallands län;13;Kommunal;Flickor;309;86,7;85,4;85,4;84,5;13,3;
Varberg;1383;Hallands län;13;Enskild;Flickor;24;~100;~100;~100;~100;..;
Vaxholm;0187;Stockholms län;01;Samtliga;Flickor;94;~100;~100;~100;~100;..;
Vaxholm;0187;Stockholms län;01;Kommunal;Flickor;94;~100;~100;~100;~100;..;
Vellinge;1233;Skåne län;12;Samtliga;Flickor;225;95,1;94,7;93,8;94,7;4,9;
Vellinge;1233;Skåne län;12;Kommunal;Flickor;153;95,4;95,4;94,8;95,4;..;
Vellinge;1233;Skåne län;12;Enskild;Flickor;72;~100;93,1;91,7;93,1;..;
Vetlanda;0685;Jönköpings län;06;Samtliga;Flickor;144;86,1;84,0;82,6;78,5;13,9;
Vetlanda;0685;Jönköpings län;06;Kommunal;Flickor;144;86,1;84,0;82,6;78,5;13,9;
Vetlanda;0685;Jönköpings län;06;Enskild;Flickor;.;.;.;.;.;.;
Vilhelmina;2462;Västerbottens län;24;Samtliga;Flickor;37;81,1;81,1;81,1;78,4;..;
Vilhelmina;2462;Västerbottens län;24;Kommunal;Flickor;35;80,0;80,0;80,0;77,1;..;
Vilhelmina;2462;Västerbottens län;24;Enskild;Flickor;..;..;..;..;..;.;
Vimmerby;0884;Kalmar län;08;Samtliga;Flickor;90;85,6;85,6;83,3;81,1;14,4;
Vimmerby;0884;Kalmar län;08;Kommunal;Flickor;90;85,6;85,6;83,3;81,1;14,4;
Vindeln;2404;Västerbottens län;24;Samtliga;Flickor;35;85,7;80,0;77,1;80,0;..;
Vindeln;2404;Västerbottens län;24;Kommunal;Flickor;35;85,7;80,0;77,1;80,0;..;
Vingåker;0428;Södermanlands län;04;Samtliga;Flickor;44;56,8;56,8;56,8;56,8;43,2;
Vingåker;0428;Södermanlands län;04;Kommunal;Flickor;44;56,8;56,8;56,8;56,8;43,2;
Vårgårda;1442;Västra Götalands län;14;Samtliga;Flickor;67;85,1;85,1;83,6;79,1;14,9;
Vårgårda;1442;Västra Götalands län;14;Kommunal;Flickor;67;85,1;85,1;83,6;79,1;14,9;
Vänersborg;1487;Västra Götalands län;14;Samtliga;Flickor;219;79,9;77,6;74,4;74,4;20,1;
Vänersborg;1487;Västra Götalands län;14;Kommunal;Flickor;184;77,2;75,5;71,7;71,7;22,8;
Vänersborg;1487;Västra Götalands län;14;Enskild;Flickor;35;~100;~100;~100;~100;..;
Vännäs;2460;Västerbottens län;24;Samtliga;Flickor;41;65,9;65,9;65,9;65,9;34,1;
Vännäs;2460;Västerbottens län;24;Kommunal;Flickor;41;65,9;65,9;65,9;65,9;34,1;
Värmdö;0120;Stockholms län;01;Samtliga;Flickor;224;93,8;92,4;91,1;91,5;6,3;
Värmdö;0120;Stockholms län;01;Kommunal;Flickor;199;93,5;92,0;90,5;91,0;6,5;
Värmdö;0120;Stockholms län;01;Enskild;Flickor;25;~100;~100;~100;~100;..;
Värnamo;0683;Jönköpings län;06;Samtliga;Flickor;225;89,3;88,0;87,6;85,3;10,7;
Värnamo;0683;Jönköpings län;06;Kommunal;Flickor;225;89,3;88,0;87,6;85,3;10,7;
Västervik;0883;Kalmar län;08;Samtliga;Flickor;175;86,9;86,9;86,3;86,3;13,1;
Västervik;0883;Kalmar län;08;Kommunal;Flickor;150;88,7;88,7;88,0;88,7;11,3;
Västervik;0883;Kalmar län;08;Enskild;Flickor;25;76,0;76,0;76,0;72,0;..;
Västerås;1980;Västmanlands län;19;Samtliga;Flickor;872;85,7;85,3;84,4;83,0;14,3;
Västerås;1980;Västmanlands län;19;Kommunal;Flickor;512;79,9;79,7;78,9;76,2;20,1;
Västerås;1980;Västmanlands län;19;Enskild;Flickor;360;93,9;93,3;92,2;92,8;6,1;
Växjö;0780;Kronobergs län;07;Samtliga;Flickor;513;83,8;82,5;82,1;81,1;16,2;
Växjö;0780;Kronobergs län;07;Kommunal;Flickor;412;82,5;80,8;80,3;79,1;17,5;
Växjö;0780;Kronobergs län;07;Enskild;Flickor;101;89,1;89,1;89,1;89,1;10,9;
Ydre;0512;Östergötlands län;05;Samtliga;Flickor;20;~100;~100;~100;~100;..;
Ydre;0512;Östergötlands län;05;Kommunal;Flickor;20;~100;~100;~100;~100;..;
Ystad;1286;Skåne län;12;Samtliga;Flickor;188;92,6;92,6;92,6;91,5;7,4;
Ystad;1286;Skåne län;12;Kommunal;Flickor;140;92,9;92,9;92,9;91,4;7,1;
Ystad;1286;Skåne län;12;Enskild;Flickor;48;~100;~100;~100;~100;..;
Åmål;1492;Västra Götalands län;14;Samtliga;Flickor;85;75,3;75,3;72,9;72,9;24,7;
Åmål;1492;Västra Götalands län;14;Kommunal;Flickor;85;75,3;75,3;72,9;72,9;24,7;
Ånge;2260;Västernorrlands län;22;Samtliga;Flickor;32;65,6;62,5;59,4;62,5;34,4;
Ånge;2260;Västernorrlands län;22;Kommunal;Flickor;28;67,9;64,3;60,7;64,3;..;
Ånge;2260;Västernorrlands län;22;Enskild;Flickor;..;..;..;..;..;..;
Åre;2321;Jämtlands län;23;Samtliga;Flickor;63;79,4;77,8;76,2;68,3;20,6;
Åre;2321;Jämtlands län;23;Kommunal;Flickor;63;79,4;77,8;76,2;68,3;20,6;
Årjäng;1765;Värmlands län;17;Samtliga;Flickor;51;86,3;86,3;84,3;84,3;..;
Årjäng;1765;Värmlands län;17;Kommunal;Flickor;51;86,3;86,3;84,3;84,3;..;
Åsele;2463;Västerbottens län;24;Samtliga;Flickor;10;..;..;..;..;..;
Åsele;2463;Västerbottens län;24;Kommunal;Flickor;10;..;..;..;..;..;
Åstorp;1277;Skåne län;12;Samtliga;Flickor;119;85,7;80,7;79,0;77,3;14,3;
Åstorp;1277;Skåne län;12;Kommunal;Flickor;119;85,7;80,7;79,0;77,3;14,3;
Åtvidaberg;0561;Östergötlands län;05;Samtliga;Flickor;58;91,4;89,7;89,7;89,7;..;
Åtvidaberg;0561;Östergötlands län;05;Kommunal;Flickor;58;91,4;89,7;89,7;89,7;..;
Älmhult;0765;Kronobergs län;07;Samtliga;Flickor;102;75,6;74,4;74,4;74,4;24,4;
Älmhult;0765;Kronobergs län;07;Kommunal;Flickor;91;74,7;73,4;73,4;73,4;25,3;
Älmhult;0765;Kronobergs län;07;Enskild;Flickor;11;..;..;..;..;..;
Älvdalen;2039;Dalarnas län;20;Samtliga;Flickor;42;~100;~100;~100;~100;..;
Älvdalen;2039;Dalarnas län;20;Kommunal;Flickor;42;~100;~100;~100;~100;..;
Älvkarleby;0319;Uppsala län;03;Samtliga;Flickor;40;82,5;80,0;77,5;75,0;..;
Älvkarleby;0319;Uppsala län;03;Kommunal;Flickor;23;~100;78,3;73,9;73,9;..;
Älvkarleby;0319;Uppsala län;03;Enskild;Flickor;17;~100;~100;~100;~100;..;
Älvsbyn;2560;Norrbottens län;25;Samtliga;Flickor;48;~100;~100;~100;~100;..;
Älvsbyn;2560;Norrbottens län;25;Kommunal;Flickor;48;~100;~100;~100;~100;..;
Ängelholm;1292;Skåne län;12;Samtliga;Flickor;244;89,8;88,5;88,1;87,3;10,2;
Ängelholm;1292;Skåne län;12;Kommunal;Flickor;244;89,8;88,5;88,1;87,3;10,2;
Öckerö;1407;Västra Götalands län;14;Samtliga;Flickor;78;93,6;93,6;92,3;91,0;..;
Öckerö;1407;Västra Götalands län;14;Kommunal;Flickor;71;93,0;93,0;93,0;90,1;..;
Öckerö;1407;Västra Götalands län;14;Enskild;Flickor;..;..;..;..;..;.;
Ödeshög;0509;Östergötlands län;05;Samtliga;Flickor;28;78,6;78,6;75,0;75,0;..;
Ödeshög;0509;Östergötlands län;05;Kommunal;Flickor;28;78,6;78,6;75,0;75,0;..;
Örebro;1880;Örebro län;18;Samtliga;Flickor;844;82,8;82,3;81,3;80,2;17,2;
Örebro;1880;Örebro län;18;Kommunal;Flickor;575;77,6;77,0;75,8;74,8;22,4;
Örebro;1880;Örebro län;18;Enskild;Flickor;269;94,1;93,7;92,9;91,8;5,9;
Örkelljunga;1257;Skåne län;12;Samtliga;Flickor;52;78,8;76,9;76,9;75,0;21,2;
Örkelljunga;1257;Skåne län;12;Kommunal;Flickor;47;76,6;74,5;74,5;74,5;23,4;
Örkelljunga;1257;Skåne län;12;Enskild;Flickor;..;..;..;..;..;.;
Örnsköldsvik;2284;Västernorrlands län;22;Samtliga;Flickor;315;86,3;85,4;84,8;82,9;13,7;
Örnsköldsvik;2284;Västernorrlands län;22;Kommunal;Flickor;305;87,9;86,9;86,2;84,3;12,1;
Örnsköldsvik;2284;Västernorrlands län;22;Enskild;Flickor;..;..;..;..;..;..;
Östersund;2380;Jämtlands län;23;Samtliga;Flickor;339;91,7;91,2;90,6;89,7;8,3;
Östersund;2380;Jämtlands län;23;Kommunal;Flickor;274;91,2;90,5;89,8;89,1;8,8;
Östersund;2380;Jämtlands län;23;Enskild;Flickor;65;~100;~100;~100;92,3;..;
Österåker;0117;Stockholms län;01;Samtliga;Flickor;239;90,8;90,4;89,1;89,1;9,2;
Österåker;0117;Stockholms län;01;Kommunal;Flickor;191;91,1;90,6;89,5;89,5;8,9;
Österåker;0117;Stockholms län;01;Enskild;Flickor;48;89,6;89,6;87,5;87,5;..;
Östhammar;0382;Uppsala län;03;Samtliga;Flickor;115;85,2;84,3;83,5;82,6;14,8;
Östhammar;0382;Uppsala län;03;Kommunal;Flickor;115;85,2;84,3;83,5;82,6;14,8;
Östra Göinge;1256;Skåne län;12;Samtliga;Flickor;104;82,7;82,7;80,8;81,7;17,3;
Östra Göinge;1256;Skåne län;12;Kommunal;Flickor;95;85,3;85,3;84,2;84,2;14,7;
Östra Göinge;1256;Skåne län;12;Enskild;Flickor;..;..;..;..;..;..;
Överkalix;2513;Norrbottens län;25;Samtliga;Flickor;14;~100;~100;~100;~100;..;
Överkalix;2513;Norrbottens län;25;Kommunal;Flickor;..;..;..;..;..;..;
Överkalix;2513;Norrbottens län;25;Enskild;Flickor;..;..;..;..;..;.;
Övertorneå;2518;Norrbottens län;25;Samtliga;Flickor;20;~100;75,0;75,0;70,0;..;
Övertorneå;2518;Norrbottens län;25;Kommunal;Flickor;16;~100;68,8;68,8;62,5;..;
Övertorneå;2518;Norrbottens län;25;Enskild;Flickor;..;..;..;..;..;.;
Ale;1440;Västra Götalands län;14;Samtliga;Pojkar;204;89,7;88,2;86,3;83,3;10,3;
Ale;1440;Västra Götalands län;14;Kommunal;Pojkar;195;89,7;88,7;86,7;83,6;10,3;
Ale;1440;Västra Götalands län;14;Enskild;Pojkar;..;..;..;..;..;..;
Alingsås;1489;Västra Götalands län;14;Samtliga;Pojkar;254;90,6;89,8;88,6;87,8;9,4;
Alingsås;1489;Västra Götalands län;14;Kommunal;Pojkar;209;90,0;89,0;87,6;87,6;10,0;
Alingsås;1489;Västra Götalands län;14;Enskild;Pojkar;45;~100;~100;~100;88,9;..;
Alvesta;0764;Kronobergs län;07;Samtliga;Pojkar;143;77,6;77,6;76,9;73,4;22,4;
Alvesta;0764;Kronobergs län;07;Kommunal;Pojkar;143;77,6;77,6;76,9;73,4;22,4;
Aneby;0604;Jönköpings län;06;Samtliga;Pojkar;27;77,8;77,8;77,8;74,1;..;
Aneby;0604;Jönköpings län;06;Kommunal;Pojkar;27;77,8;77,8;77,8;74,1;..;
Arboga;1984;Västmanlands län;19;Samtliga;Pojkar;87;79,3;78,2;77,0;73,6;20,7;
Arboga;1984;Västmanlands län;19;Kommunal;Pojkar;87;79,3;78,2;77,0;73,6;20,7;
Arjeplog;2506;Norrbottens län;25;Samtliga;Pojkar;13;100,0;100,0;100,0;100,0;.;
Arjeplog;2506;Norrbottens län;25;Kommunal;Pojkar;13;100,0;100,0;100,0;100,0;.;
Arvidsjaur;2505;Norrbottens län;25;Samtliga;Pojkar;36;~100;~100;~100;~100;..;
Arvidsjaur;2505;Norrbottens län;25;Kommunal;Pojkar;36;~100;~100;~100;~100;..;
Arvika;1784;Värmlands län;17;Samtliga;Pojkar;157;85,4;84,7;84,7;83,4;14,6;
Arvika;1784;Värmlands län;17;Kommunal;Pojkar;140;84,3;83,6;83,6;82,1;15,7;
Arvika;1784;Värmlands län;17;Enskild;Pojkar;17;~100;~100;~100;~100;..;
Askersund;1882;Örebro län;18;Samtliga;Pojkar;47;63,8;57,4;57,4;51,1;36,2;
Askersund;1882;Örebro län;18;Kommunal;Pojkar;47;63,8;57,4;57,4;51,1;36,2;
Avesta;2084;Dalarnas län;20;Samtliga;Pojkar;142;75,4;74,6;73,9;73,2;24,6;
Avesta;2084;Dalarnas län;20;Kommunal;Pojkar;142;75,4;74,6;73,9;73,2;24,6;
Bengtsfors;1460;Västra Götalands län;14;Samtliga;Pojkar;53;66,0;64,2;64,2;58,5;34,0;
Bengtsfors;1460;Västra Götalands län;14;Kommunal;Pojkar;53;66,0;64,2;64,2;58,5;34,0;
Berg;2326;Jämtlands län;23;Samtliga;Pojkar;41;68,3;68,3;65,9;65,9;31,7;
Berg;2326;Jämtlands län;23;Kommunal;Pojkar;41;68,3;68,3;65,9;65,9;31,7;
Bjurholm;2403;Västerbottens län;24;Samtliga;Pojkar;16;100,0;100,0;100,0;~100;.;
Bjurholm;2403;Västerbottens län;24;Kommunal;Pojkar;16;100,0;100,0;100,0;~100;.;
Bjuv;1260;Skåne län;12;Samtliga;Pojkar;104;84,6;83,7;77,9;76,9;15,4;
Bjuv;1260;Skåne län;12;Kommunal;Pojkar;104;84,6;83,7;77,9;76,9;15,4;
Boden;2582;Norrbottens län;25;Samtliga;Pojkar;149;86,6;83,9;82,6;77,9;13,4;
Boden;2582;Norrbottens län;25;Kommunal;Pojkar;96;83,3;81,3;79,2;74,0;16,7;
Boden;2582;Norrbottens län;25;Enskild;Pojkar;53;~100;88,7;88,7;84,9;..;
Bollebygd;1443;Västra Götalands län;14;Samtliga;Pojkar;71;90,1;87,3;87,3;83,1;..;
Bollebygd;1443;Västra Götalands län;14;Kommunal;Pojkar;71;90,1;87,3;87,3;83,1;..;
Bollnäs;2183;Gävleborgs län;21;Samtliga;Pojkar;147;83,7;83,7;83,0;83,0;16,3;
Bollnäs;2183;Gävleborgs län;21;Kommunal;Pojkar;82;76,8;76,8;76,8;75,6;23,2;
Bollnäs;2183;Gävleborgs län;21;Enskild;Pojkar;65;92,3;92,3;90,8;92,3;..;
Borgholm;0885;Kalmar län;08;Samtliga;Pojkar;53;90,6;86,8;86,8;84,9;..;
Borgholm;0885;Kalmar län;08;Kommunal;Pojkar;53;90,6;86,8;86,8;84,9;..;
Borlänge;2081;Dalarnas län;20;Samtliga;Pojkar;320;76,6;73,4;70,6;69,7;23,4;
Borlänge;2081;Dalarnas län;20;Kommunal;Pojkar;275;74,5;70,9;67,6;66,9;25,5;
Borlänge;2081;Dalarnas län;20;Enskild;Pojkar;45;88,9;88,9;88,9;86,7;..;
Borås;1490;Västra Götalands län;14;Samtliga;Pojkar;659;85,4;84,8;81,9;80,4;14,6;
Borås;1490;Västra Götalands län;14;Kommunal;Pojkar;553;84,1;83,4;79,9;78,3;15,9;
Borås;1490;Västra Götalands län;14;Enskild;Pojkar;106;92,5;92,5;92,5;91,5;..;
Botkyrka;0127;Stockholms län;01;Samtliga;Pojkar;524;83,4;82,3;80,3;78,6;16,6;
Botkyrka;0127;Stockholms län;01;Kommunal;Pojkar;457;82,3;81,0;78,8;78,3;17,7;
Botkyrka;0127;Stockholms län;01;Enskild;Pojkar;67;91,0;91,0;91,0;80,6;..;
Boxholm;0560;Östergötlands län;05;Samtliga;Pojkar;24;~100;~100;~100;~100;..;
Boxholm;0560;Östergötlands län;05;Kommunal;Pojkar;24;~100;~100;~100;~100;..;
Bromölla;1272;Skåne län;12;Samtliga;Pojkar;89;74,2;68,5;67,4;67,4;25,8;
Bromölla;1272;Skåne län;12;Kommunal;Pojkar;89;74,2;68,5;67,4;67,4;25,8;
Bräcke;2305;Jämtlands län;23;Samtliga;Pojkar;31;80,6;74,2;67,7;51,6;..;
Bräcke;2305;Jämtlands län;23;Kommunal;Pojkar;31;80,6;74,2;67,7;51,6;..;
Burlöv;1231;Skåne län;12;Samtliga;Pojkar;76;77,6;76,3;76,3;76,3;22,4;
Burlöv;1231;Skåne län;12;Kommunal;Pojkar;76;77,6;76,3;76,3;76,3;22,4;
Båstad;1278;Skåne län;12;Samtliga;Pojkar;35;80,0;80,0;77,1;80,0;..;
Båstad;1278;Skåne län;12;Kommunal;Pojkar;35;80,0;80,0;77,1;80,0;..;
Dals-Ed;1438;Västra Götalands län;14;Samtliga;Pojkar;26;73,1;73,1;73,1;73,1;..;
Dals-Ed;1438;Västra Götalands län;14;Kommunal;Pojkar;26;73,1;73,1;73,1;73,1;..;
Danderyd;0162;Stockholms län;01;Samtliga;Pojkar;314;~100;~100;~100;97,4;..;
Danderyd;0162;Stockholms län;01;Kommunal;Pojkar;197;~100;~100;~100;97,0;..;
Danderyd;0162;Stockholms län;01;Enskild;Pojkar;117;100,0;100,0;100,0;~100;.;
Degerfors;1862;Örebro län;18;Samtliga;Pojkar;45;75,6;73,3;71,1;57,8;24,4;
Degerfors;1862;Örebro län;18;Kommunal;Pojkar;45;75,6;73,3;71,1;57,8;24,4;
Dorotea;2425;Västerbottens län;24;Samtliga;Pojkar;..;..;..;..;..;..;
Dorotea;2425;Västerbottens län;24;Kommunal;Pojkar;..;..;..;..;..;..;
Eda;1730;Värmlands län;17;Samtliga;Pojkar;46;67,4;63,0;58,7;56,5;32,6;
Eda;1730;Värmlands län;17;Kommunal;Pojkar;46;67,4;63,0;58,7;56,5;32,6;
Ekerö;0125;Stockholms län;01;Samtliga;Pojkar;183;94,5;92,3;91,8;90,7;5,5;
Ekerö;0125;Stockholms län;01;Kommunal;Pojkar;159;94,3;91,8;91,2;90,6;..;
Ekerö;0125;Stockholms län;01;Enskild;Pojkar;24;~100;~100;~100;~100;..;
Eksjö;0686;Jönköpings län;06;Samtliga;Pojkar;88;71,6;69,3;68,2;60,2;28,4;
Eksjö;0686;Jönköpings län;06;Kommunal;Pojkar;81;75,3;72,8;72,8;65,4;24,7;
Eksjö;0686;Jönköpings län;06;Enskild;Pojkar;..;..;..;..;.;..;
Emmaboda;0862;Kalmar län;08;Samtliga;Pojkar;48;75,0;75,0;70,8;62,5;25,0;
Emmaboda;0862;Kalmar län;08;Kommunal;Pojkar;48;75,0;75,0;70,8;62,5;25,0;
Enköping;0381;Uppsala län;03;Samtliga;Pojkar;273;82,8;81,0;78,4;76,6;17,2;
Enköping;0381;Uppsala län;03;Kommunal;Pojkar;194;79,4;77,8;76,3;72,7;20,6;
Enköping;0381;Uppsala län;03;Enskild;Pojkar;79;91,1;88,6;83,5;86,1;..;
Eskilstuna;0484;Södermanlands län;04;Samtliga;Pojkar;691;78,0;75,1;72,8;71,2;22,0;
Eskilstuna;0484;Södermanlands län;04;Kommunal;Pojkar;552;74,3;70,7;67,9;66,3;25,7;
Eskilstuna;0484;Södermanlands län;04;Enskild;Pojkar;139;92,8;92,8;92,1;90,6;7,2;
Eslöv;1285;Skåne län;12;Samtliga;Pojkar;197;84,8;82,7;82,2;80,7;15,2;
Eslöv;1285;Skåne län;12;Kommunal;Pojkar;197;84,8;82,7;82,2;80,7;15,2;
Essunga;1445;Västra Götalands län;14;Samtliga;Pojkar;37;81,1;81,1;81,1;81,1;..;
Essunga;1445;Västra Götalands län;14;Kommunal;Pojkar;37;81,1;81,1;81,1;81,1;..;
Fagersta;1982;Västmanlands län;19;Samtliga;Pojkar;71;85,9;84,5;84,5;83,1;14,1;
Fagersta;1982;Västmanlands län;19;Kommunal;Pojkar;65;84,6;83,1;83,1;81,5;15,4;
Fagersta;1982;Västmanlands län;19;Enskild;Pojkar;..;..;..;..;..;.;
Falkenberg;1382;Hallands län;13;Samtliga;Pojkar;241;79,3;78,0;77,6;76,3;20,7;
Falkenberg;1382;Hallands län;13;Kommunal;Pojkar;203;76,8;75,4;74,9;73,4;23,2;
Falkenberg;1382;Hallands län;13;Enskild;Pojkar;38;~100;~100;~100;~100;..;
Falköping;1499;Västra Götalands län;14;Samtliga;Pojkar;192;72,9;72,9;71,4;66,7;27,1;
Falköping;1499;Västra Götalands län;14;Kommunal;Pojkar;185;73,5;73,5;72,4;67,6;26,5;
Falköping;1499;Västra Götalands län;14;Enskild;Pojkar;..;..;..;..;..;..;
Falun;2080;Dalarnas län;20;Samtliga;Pojkar;364;86,8;86,3;84,9;84,1;13,2;
Falun;2080;Dalarnas län;20;Kommunal;Pojkar;279;85,3;84,9;84,2;82,8;14,7;
Falun;2080;Dalarnas län;20;Enskild;Pojkar;85;91,8;90,6;87,1;88,2;..;
Filipstad;1782;Värmlands län;17;Samtliga;Pojkar;48;87,5;85,4;85,4;83,3;..;
Filipstad;1782;Värmlands län;17;Kommunal;Pojkar;48;87,5;85,4;85,4;83,3;..;
Finspång;0562;Östergötlands län;05;Samtliga;Pojkar;102;84,3;84,3;81,4;83,3;15,7;
Finspång;0562;Östergötlands län;05;Kommunal;Pojkar;102;84,3;84,3;81,4;83,3;15,7;
Flen;0482;Södermanlands län;04;Samtliga;Pojkar;94;67,0;64,9;63,8;63,8;33,0;
Flen;0482;Södermanlands län;04;Kommunal;Pojkar;63;57,1;54,0;52,4;54,0;42,9;
Flen;0482;Södermanlands län;04;Enskild;Pojkar;31;~100;~100;~100;83,9;..;
Forshaga;1763;Värmlands län;17;Samtliga;Pojkar;69;88,4;85,5;84,1;82,6;..;
Forshaga;1763;Värmlands län;17;Kommunal;Pojkar;69;88,4;85,5;84,1;82,6;..;
Färgelanda;1439;Västra Götalands län;14;Samtliga;Pojkar;35;80,0;80,0;80,0;80,0;..;
Färgelanda;1439;Västra Götalands län;14;Kommunal;Pojkar;35;80,0;80,0;80,0;80,0;..;
Gagnef;2026;Dalarnas län;20;Samtliga;Pojkar;55;80,0;80,0;80,0;78,2;20,0;
Gagnef;2026;Dalarnas län;20;Kommunal;Pojkar;55;80,0;80,0;80,0;78,2;20,0;
Gislaved;0662;Jönköpings län;06;Samtliga;Pojkar;205;71,7;70,7;69,3;64,9;28,3;
Gislaved;0662;Jönköpings län;06;Kommunal;Pojkar;200;71,5;70,5;69,0;64,5;28,5;
Gislaved;0662;Jönköpings län;06;Enskild;Pojkar;..;..;..;..;..;..;
Gnesta;0461;Södermanlands län;04;Samtliga;Pojkar;62;85,5;79,0;69,4;75,8;..;
Gnesta;0461;Södermanlands län;04;Kommunal;Pojkar;61;85,2;78,7;70,5;75,4;..;
Gnesta;0461;Södermanlands län;04;Enskild;Pojkar;..;..;..;.;..;.;
Gnosjö;0617;Jönköpings län;06;Samtliga;Pojkar;69;68,1;68,1;63,8;65,2;31,9;
Gnosjö;0617;Jönköpings län;06;Kommunal;Pojkar;69;68,1;68,1;63,8;65,2;31,9;
Gotland;0980;Gotlands län;09;Samtliga;Pojkar;292;86,3;86,3;84,6;82,5;13,7;
Gotland;0980;Gotlands län;09;Kommunal;Pojkar;248;85,1;85,1;83,5;80,6;14,9;
Gotland;0980;Gotlands län;09;Enskild;Pojkar;44;~100;~100;~100;~100;..;
Grums;1764;Värmlands län;17;Samtliga;Pojkar;43;~100;~100;86,0;79,1;..;
Grums;1764;Värmlands län;17;Kommunal;Pojkar;43;~100;~100;86,0;79,1;..;
Grästorp;1444;Västra Götalands län;14;Samtliga;Pojkar;19;~100;~100;~100;~100;..;
Grästorp;1444;Västra Götalands län;14;Kommunal;Pojkar;19;~100;~100;~100;~100;..;
Gullspång;1447;Västra Götalands län;14;Samtliga;Pojkar;34;~100;82,4;79,4;79,4;..;
Gullspång;1447;Västra Götalands län;14;Kommunal;Pojkar;34;~100;82,4;79,4;79,4;..;
Gällivare;2523;Norrbottens län;25;Samtliga;Pojkar;88;80,7;80,7;78,4;80,7;19,3;
Gällivare;2523;Norrbottens län;25;Kommunal;Pojkar;78;78,2;78,2;75,6;78,2;21,8;
Gällivare;2523;Norrbottens län;25;Enskild;Pojkar;10;100,0;100,0;100,0;100,0;.;
Gävle;2180;Gävleborgs län;21;Samtliga;Pojkar;644;83,5;82,3;79,8;76,6;16,5;
Gävle;2180;Gävleborgs län;21;Kommunal;Pojkar;405;79,8;78,3;74,6;70,9;20,2;
Gävle;2180;Gävleborgs län;21;Enskild;Pojkar;239;90,0;89,1;88,7;86,2;10,0;
Göteborg;1480;Västra Götalands län;14;Samtliga;Pojkar;2 917;82,1;81,2;79,5;78,4;17,9;
Göteborg;1480;Västra Götalands län;14;Kommunal;Pojkar;1 937;77,1;76,0;74,2;73,0;22,9;
Göteborg;1480;Västra Götalands län;14;Enskild;Pojkar;980;92,5;92,0;90,2;89,5;7,5;
Götene;1471;Västra Götalands län;14;Samtliga;Pojkar;73;76,7;75,3;75,3;74,0;23,3;
Götene;1471;Västra Götalands län;14;Kommunal;Pojkar;73;76,7;75,3;75,3;74,0;23,3;
