region;kön;år;Totalsumma, mnkr;Antal personer
1315 Hylte;kvinnor;1992;386.7;4276
1315 Hylte;kvinnor;1993;400.6;4241
1315 Hylte;kvinnor;1994;414.3;4260
1315 Hylte;kvinnor;1995;423.0;4193
1315 Hylte;kvinnor;1996;444.1;4158
1315 Hylte;kvinnor;1997;447.8;4100
1315 Hylte;kvinnor;1998;468.4;4100
1315 Hylte;kvinnor;1999;489.0;4062
1315 Hylte;kvinnor;2000;509.7;4077
1315 Hylte;kvinnor;2001;534.7;4089
1315 Hylte;kvinnor;2002;552.1;4050
1315 Hylte;kvinnor;2003;587.7;4048
1315 Hylte;kvinnor;2004;609.8;4076
1315 Hylte;kvinnor;2005;618.3;4059
1315 Hylte;kvinnor;2006;637.2;4081
1315 Hylte;kvinnor;2007;658.1;4078
1315 Hylte;kvinnor;2008;681.0;4102
1315 Hylte;kvinnor;2009;702.9;4115
1315 Hylte;kvinnor;2010;715.9;4112
1315 Hylte;kvinnor;2011;729.2;4103
1315 Hylte;kvinnor;2012;756.7;4045
1315 Hylte;kvinnor;2013;762.9;3986
1315 Hylte;kvinnor;2014;779.0;4032
1315 Hylte;kvinnor;2015;803.8;4066
1315 Hylte;kvinnor;2016;849.3;4163
1315 Hylte;kvinnor;2017;880.8;4185
1315 Hylte;kvinnor;2018;908.6;4180
1315 Hylte;kvinnor;2019;916.2;4153
1380 Halmstad;män;1991;4730.1;31525
1380 Halmstad;män;1992;4801.1;31690
1380 Halmstad;män;1993;4965.2;32008
1380 Halmstad;män;1994;5165.2;32378
1380 Halmstad;män;1995;5337.4;32555
1380 Halmstad;män;1996;5535.4;32585
1380 Halmstad;män;1997;5693.6;32797
1380 Halmstad;män;1998;5940.8;33007
1380 Halmstad;män;1999;6188.5;33165
1380 Halmstad;män;2000;6514.2;33422
1380 Halmstad;män;2001;6850.5;33818
1380 Halmstad;män;2002;7214.0;34347
1380 Halmstad;män;2003;7522.4;34731
1380 Halmstad;män;2004;7789.0;35093
1380 Halmstad;män;2005;8134.4;35228
1380 Halmstad;män;2006;8434.9;35579
1380 Halmstad;män;2007;8944.6;36051
1380 Halmstad;män;2008;9315.4;36415
1380 Halmstad;män;2009;9452.4;36916
1380 Halmstad;män;2010;9770.2;37254
1380 Halmstad;män;2011;10105.4;37503
1380 Halmstad;män;2012;10501.7;37868
1380 Halmstad;män;2013;10787.8;38128
1380 Halmstad;män;2014;11022.0;38631
1380 Halmstad;män;2015;11481.7;39160
1380 Halmstad;män;2016;12055.6;39805
1380 Halmstad;män;2017;12550.2;40291
1380 Halmstad;män;2018;13038.9;40911
1380 Halmstad;män;2019;13484.3;41568
1380 Halmstad;kvinnor;1991;3235.7;33671
1380 Halmstad;kvinnor;1992;3380.1;33865
1380 Halmstad;kvinnor;1993;3543.0;34161
1380 Halmstad;kvinnor;1994;3698.8;34509
1380 Halmstad;kvinnor;1995;3795.4;34669
1380 Halmstad;kvinnor;1996;3942.1;34692
1380 Halmstad;kvinnor;1997;4078.9;34941
1380 Halmstad;kvinnor;1998;4259.9;35212
1380 Halmstad;kvinnor;1999;4478.2;35328
1380 Halmstad;kvinnor;2000;4703.5;35614
1380 Halmstad;kvinnor;2001;4957.5;35854
1380 Halmstad;kvinnor;2002;5268.6;36171
1380 Halmstad;kvinnor;2003;5610.2;36527
1380 Halmstad;kvinnor;2004;5825.8;36804
1380 Halmstad;kvinnor;2005;6031.1;37049
1380 Halmstad;kvinnor;2006;6284.7;37502
1380 Halmstad;kvinnor;2007;6616.5;37887
1380 Halmstad;kvinnor;2008;6977.0;38156
1380 Halmstad;kvinnor;2009;7208.8;38572
1380 Halmstad;kvinnor;2010;7390.5;38880
1380 Halmstad;kvinnor;2011;7669.8;39110
1380 Halmstad;kvinnor;2012;8041.5;39363
1380 Halmstad;kvinnor;2013;8375.8;39625
1380 Halmstad;kvinnor;2014;8696.7;40016
1380 Halmstad;kvinnor;2015;9051.3;40350
1380 Halmstad;kvinnor;2016;9529.0;40787
1380 Halmstad;kvinnor;2017;9933.0;41041
1380 Halmstad;kvinnor;2018;10314.1;41503
1380 Halmstad;kvinnor;2019;10683.1;41980
1381 Laholm;män;1991;1186.8;9058
1381 Laholm;män;1992;1216.8;9139
1381 Laholm;män;1993;1249.6;9143
1381 Laholm;män;1994;1308.3;9146
1381 Laholm;män;1995;1344.7;9165
1381 Laholm;män;1996;1396.2;9130
1381 Laholm;män;1997;1439.9;9104
1381 Laholm;män;1998;1495.9;9059
1381 Laholm;män;1999;1573.4;9043
1381 Laholm;män;2000;1646.7;9092
1381 Laholm;män;2001;1728.1;9117
1381 Laholm;män;2002;1803.1;9144
1381 Laholm;män;2003;1874.4;9237
1381 Laholm;män;2004;1938.1;9304
1381 Laholm;män;2005;2028.7;9372
1381 Laholm;män;2006;2117.3;9450
1381 Laholm;män;2007;2228.6;9545
1381 Laholm;män;2008;2340.7;9637
1381 Laholm;män;2009;2351.3;9722
1381 Laholm;män;2010;2420.4;9775
1381 Laholm;män;2011;2515.9;9794
1381 Laholm;män;2012;2596.9;9799
1381 Laholm;män;2013;2665.9;9813
1381 Laholm;män;2014;2727.2;9923
1381 Laholm;män;2015;2843.2;10044
1381 Laholm;män;2016;2971.9;10251
1381 Laholm;män;2017;3111.1;10442
1381 Laholm;män;2018;3235.4;10563
1381 Laholm;män;2019;3367.2;10743
1381 Laholm;kvinnor;1991;739.1;8869
1381 Laholm;kvinnor;1992;772.3;8973
1381 Laholm;kvinnor;1993;809.1;8956
1381 Laholm;kvinnor;1994;852.4;8991
1381 Laholm;kvinnor;1995;879.8;9015
1381 Laholm;kvinnor;1996;913.2;9003
1381 Laholm;kvinnor;1997;940.6;8993
1381 Laholm;kvinnor;1998;981.6;9029
1381 Laholm;kvinnor;1999;1036.2;9032
1381 Laholm;kvinnor;2000;1091.4;9072
1381 Laholm;kvinnor;2001;1148.9;9099
1381 Laholm;kvinnor;2002;1212.7;9110
1381 Laholm;kvinnor;2003;1309.0;9194
1381 Laholm;kvinnor;2004;1363.1;9259
1381 Laholm;kvinnor;2005;1406.7;9356
1381 Laholm;kvinnor;2006;1472.0;9443
1381 Laholm;kvinnor;2007;1533.6;9489
1381 Laholm;kvinnor;2008;1612.4;9565
1381 Laholm;kvinnor;2009;1661.5;9638
1381 Laholm;kvinnor;2010;1705.5;9643
1381 Laholm;kvinnor;2011;1780.8;9729
1381 Laholm;kvinnor;2012;1850.5;9713
1381 Laholm;kvinnor;2013;1907.8;9710
1381 Laholm;kvinnor;2014;1972.7;9754
1381 Laholm;kvinnor;2015;2064.7;9872
1381 Laholm;kvinnor;2016;2159.8;9963
1381 Laholm;kvinnor;2017;2256.9;10113
1381 Laholm;kvinnor;2018;2359.0;10248
1381 Laholm;kvinnor;2019;2448.4;10381
1382 Falkenberg;män;1991;2100.5;15005
1382 Falkenberg;män;1992;2137.8;15034
1382 Falkenberg;män;1993;2177.6;15065
1382 Falkenberg;män;1994;2250.2;15115
1382 Falkenberg;män;1995;2313.7;15118
1382 Falkenberg;män;1996;2388.1;15139
1382 Falkenberg;män;1997;2455.1;15143
1382 Falkenberg;män;1998;2562.7;15223
1382 Falkenberg;män;1999;2667.2;15184
1382 Falkenberg;män;2000;2779.7;15159
1382 Falkenberg;män;2001;2877.2;15150
1382 Falkenberg;män;2002;3029.6;15334
1382 Falkenberg;män;2003;3184.6;15501
1382 Falkenberg;män;2004;3319.3;15684
1382 Falkenberg;män;2005;3493.4;15879
1382 Falkenberg;män;2006;3618.8;16105
1382 Falkenberg;män;2007;3849.4;16309
1382 Falkenberg;män;2008;4000.5;16421
1382 Falkenberg;män;2009;4102.3;16627
1382 Falkenberg;män;2010;4225.6;16769
1382 Falkenberg;män;2011;4430.4;16896
1382 Falkenberg;män;2012;4553.6;16973
1382 Falkenberg;män;2013;4717.8;17196
1382 Falkenberg;män;2014;4863.6;17447
1382 Falkenberg;män;2015;5054.3;17699
1382 Falkenberg;män;2016;5284.1;18070
1382 Falkenberg;män;2017;5529.9;18119
1382 Falkenberg;män;2018;5736.8;18273
1382 Falkenberg;män;2019;5956.8;18528
1382 Falkenberg;kvinnor;1991;1360.9;15122
1382 Falkenberg;kvinnor;1992;1418.4;15220
1382 Falkenberg;kvinnor;1993;1489.2;15337
1382 Falkenberg;kvinnor;1994;1560.7;15498
1382 Falkenberg;kvinnor;1995;1600.2;15486
1382 Falkenberg;kvinnor;1996;1656.0;15533
1382 Falkenberg;kvinnor;1997;1711.4;15599
1382 Falkenberg;kvinnor;1998;1789.6;15568
1382 Falkenberg;kvinnor;1999;1884.1;15511
1382 Falkenberg;kvinnor;2000;1964.4;15527
1382 Falkenberg;kvinnor;2001;2048.1;15528
1382 Falkenberg;kvinnor;2002;2179.1;15645
1382 Falkenberg;kvinnor;2003;2345.7;15743
1382 Falkenberg;kvinnor;2004;2431.7;15917
1382 Falkenberg;kvinnor;2005;2514.4;16059
1382 Falkenberg;kvinnor;2006;2628.1;16242
1382 Falkenberg;kvinnor;2007;2755.1;16405
1382 Falkenberg;kvinnor;2008;2917.9;16648
1382 Falkenberg;kvinnor;2009;3035.8;16869
1382 Falkenberg;kvinnor;2010;3114.4;16997
1382 Falkenberg;kvinnor;2011;3255.6;17142
1382 Falkenberg;kvinnor;2012;3418.5;17244
1382 Falkenberg;kvinnor;2013;3571.2;17381
1382 Falkenberg;kvinnor;2014;3691.9;17522
1382 Falkenberg;kvinnor;2015;3820.5;17658
1382 Falkenberg;kvinnor;2016;3997.2;17930
1382 Falkenberg;kvinnor;2017;4167.2;18079
1382 Falkenberg;kvinnor;2018;4345.3;18231
1382 Falkenberg;kvinnor;2019;4524.1;18524
1383 Varberg;män;1991;2856.6;19498
1383 Varberg;män;1992;2955.0;19712
1383 Varberg;män;1993;3020.9;19865
1383 Varberg;män;1994;3098.9;19955
1383 Varberg;män;1995;3223.0;20124
1383 Varberg;män;1996;3367.6;20207
1383 Varberg;män;1997;3506.9;20315
1383 Varberg;män;1998;3642.5;20403
1383 Varberg;män;1999;3834.5;20518
1383 Varberg;män;2000;4022.9;20616
1383 Varberg;män;2001;4241.8;20835
1383 Varberg;män;2002;4433.7;20998
1383 Varberg;män;2003;4685.2;21293
1383 Varberg;män;2004;4863.7;21542
1383 Varberg;män;2005;5170.5;21804
1383 Varberg;män;2006;5389.1;22169
1383 Varberg;män;2007;5731.2;22570
1383 Varberg;män;2008;6059.5;22904
1383 Varberg;män;2009;6249.7;23279
1383 Varberg;män;2010;6425.0;23511
1383 Varberg;män;2011;6773.8;23704
1383 Varberg;män;2012;7047.2;23922
1383 Varberg;män;2013;7284.6;24238
1383 Varberg;män;2014;7559.5;24420
1383 Varberg;män;2015;7861.4;24687
1383 Varberg;män;2016;8186.8;25002
1383 Varberg;män;2017;8537.7;25327
1383 Varberg;män;2018;8934.9;25687
1383 Varberg;män;2019;9233.5;26111
1383 Varberg;kvinnor;1991;1826.8;19979
1383 Varberg;kvinnor;1992;1919.7;20191
1383 Varberg;kvinnor;1993;2019.9;20335
1383 Varberg;kvinnor;1994;2122.5;20532
1383 Varberg;kvinnor;1995;2181.2;20752
1383 Varberg;kvinnor;1996;2292.3;20889
1383 Varberg;kvinnor;1997;2391.5;21030
1383 Varberg;kvinnor;1998;2502.4;21062
1383 Varberg;kvinnor;1999;2654.9;21155
1383 Varberg;kvinnor;2000;2778.9;21248
1383 Varberg;kvinnor;2001;2943.8;21469
1383 Varberg;kvinnor;2002;3119.7;21675
1383 Varberg;kvinnor;2003;3347.4;21952
1383 Varberg;kvinnor;2004;3496.7;22218
1383 Varberg;kvinnor;2005;3640.5;22520
1383 Varberg;kvinnor;2006;3830.7;22888
1383 Varberg;kvinnor;2007;4035.4;23206
1383 Varberg;kvinnor;2008;4300.8;23439
1383 Varberg;kvinnor;2009;4484.9;23821
1383 Varberg;kvinnor;2010;4631.4;24165
1383 Varberg;kvinnor;2011;4828.7;24327
1383 Varberg;kvinnor;2012;5108.5;24646
1383 Varberg;kvinnor;2013;5347.8;24902
1383 Varberg;kvinnor;2014;5555.7;25022
1383 Varberg;kvinnor;2015;5821.4;25243
1383 Varberg;kvinnor;2016;6112.3;25457
1383 Varberg;kvinnor;2017;6383.5;25775
1383 Varberg;kvinnor;2018;6700.5;26102
1383 Varberg;kvinnor;2019;6957.4;26466
1384 Kungsbacka;män;1991;3917.0;21666
1384 Kungsbacka;män;1992;4060.6;22201
1384 Kungsbacka;män;1993;4227.1;22658
1384 Kungsbacka;män;1994;4512.3;23026
1384 Kungsbacka;män;1995;4658.4;23185
1384 Kungsbacka;män;1996;4921.6;23354
1384 Kungsbacka;män;1997;5170.1;23558
1384 Kungsbacka;män;1998;5457.7;23802
1384 Kungsbacka;män;1999;5763.0;24155
1384 Kungsbacka;män;2000;6230.3;24511
1384 Kungsbacka;män;2001;6601.7;24790
1384 Kungsbacka;män;2002;6869.2;25050
1384 Kungsbacka;män;2003;7164.8;25464
1384 Kungsbacka;män;2004;7471.2;25862
1384 Kungsbacka;män;2005;7952.5;26335
1384 Kungsbacka;män;2006;8303.0;26886
1384 Kungsbacka;män;2007;8764.8;27342
1384 Kungsbacka;män;2008;9231.5;27785
1384 Kungsbacka;män;2009;9331.6;28327
1384 Kungsbacka;män;2010;9750.1;28870
1384 Kungsbacka;män;2011;10271.9;29282
1384 Kungsbacka;män;2012;10664.7;29609
1384 Kungsbacka;män;2013;10964.2;29815
1384 Kungsbacka;män;2014;11304.5;30081
1384 Kungsbacka;män;2015;11789.1;30525
1384 Kungsbacka;män;2016;12331.2;31069
1384 Kungsbacka;män;2017;12851.2;31720
1384 Kungsbacka;män;2018;13383.0;32261
1384 Kungsbacka;män;2019;13937.1;32752
1384 Kungsbacka;kvinnor;1991;2212.0;21423
1384 Kungsbacka;kvinnor;1992;2363.4;22076
1384 Kungsbacka;kvinnor;1993;2549.5;22742
1384 Kungsbacka;kvinnor;1994;2742.8;23284
1384 Kungsbacka;kvinnor;1995;2867.6;23492
1384 Kungsbacka;kvinnor;1996;3051.1;23741
1384 Kungsbacka;kvinnor;1997;3219.9;23980
1384 Kungsbacka;kvinnor;1998;3431.8;24304
1384 Kungsbacka;kvinnor;1999;3694.3;24617
1384 Kungsbacka;kvinnor;2000;3940.5;25004
1384 Kungsbacka;kvinnor;2001;4203.8;25358
1384 Kungsbacka;kvinnor;2002;4448.4;25617
1384 Kungsbacka;kvinnor;2003;4734.3;26099
1384 Kungsbacka;kvinnor;2004;4998.2;26684
1384 Kungsbacka;kvinnor;2005;5228.4;27184
1384 Kungsbacka;kvinnor;2006;5547.2;27831
1384 Kungsbacka;kvinnor;2007;5876.0;28406
1384 Kungsbacka;kvinnor;2008;6237.6;28843
1384 Kungsbacka;kvinnor;2009;6509.7;29463
1384 Kungsbacka;kvinnor;2010;6717.5;29932
1384 Kungsbacka;kvinnor;2011;7074.3;30295
1384 Kungsbacka;kvinnor;2012;7429.8;30547
1384 Kungsbacka;kvinnor;2013;7764.0;30821
1384 Kungsbacka;kvinnor;2014;8107.8;31128
1384 Kungsbacka;kvinnor;2015;8483.0;31426
1384 Kungsbacka;kvinnor;2016;8963.6;31901
1384 Kungsbacka;kvinnor;2017;9424.3;32480
1384 Kungsbacka;kvinnor;2018;9887.5;33103
1384 Kungsbacka;kvinnor;2019;10300.7;33569
1401 Härryda;män;1991;1837.0;10614
1401 Härryda;män;1992;1921.8;10813
1401 Härryda;män;1993;1970.2;10885
1401 Härryda;män;1994;2060.2;10901
1401 Härryda;män;1995;2144.2;10911
1401 Härryda;män;1996;2241.0;10890
1401 Härryda;män;1997;2344.4;10976
1401 Härryda;män;1998;2488.7;11087
1401 Härryda;män;1999;2637.1;11219
1401 Härryda;män;2000;2824.2;11393
1401 Härryda;män;2001;2959.6;11505
1401 Härryda;män;2002;3088.4;11604
1401 Härryda;män;2003;3216.7;11759
1401 Härryda;män;2004;3361.5;11990
1401 Härryda;män;2005;3533.6;12175
1401 Härryda;män;2006;3666.4;12362
1401 Härryda;män;2007;3899.0;12685
1401 Härryda;män;2008;4102.5;12980
1401 Härryda;män;2009;4163.2;13138
1401 Härryda;män;2010;4311.2;13269
1401 Härryda;män;2011;4511.1;13338
1401 Härryda;män;2012;4655.2;13487
1401 Härryda;män;2013;4813.3;13640
1401 Härryda;män;2014;4985.5;13821
1401 Härryda;män;2015;5183.4;13985
1401 Härryda;män;2016;5406.1;14100
1401 Härryda;män;2017;5611.0;14269
1401 Härryda;män;2018;5828.2;14396
1401 Härryda;män;2019;5985.4;14497
1401 Härryda;kvinnor;1991;1096.1;10335
1401 Härryda;kvinnor;1992;1172.9;10561
1401 Härryda;kvinnor;1993;1237.2;10648
1401 Härryda;kvinnor;1994;1297.8;10683
1401 Härryda;kvinnor;1995;1349.1;10720
1401 Härryda;kvinnor;1996;1415.0;10777
1401 Härryda;kvinnor;1997;1494.3;10957
1401 Härryda;kvinnor;1998;1591.9;11103
1401 Härryda;kvinnor;1999;1704.1;11208
1401 Härryda;kvinnor;2000;1815.9;11398
1401 Härryda;kvinnor;2001;1915.7;11537
1401 Härryda;kvinnor;2002;2015.1;11670
1401 Härryda;kvinnor;2003;2149.4;11847
1401 Härryda;kvinnor;2004;2249.6;12061
1401 Härryda;kvinnor;2005;2343.5;12202
1401 Härryda;kvinnor;2006;2464.1;12316
1401 Härryda;kvinnor;2007;2620.7;12588
1401 Härryda;kvinnor;2008;2788.3;12843
1401 Härryda;kvinnor;2009;2892.7;13095
1401 Härryda;kvinnor;2010;2991.0;13280
1401 Härryda;kvinnor;2011;3162.6;13469
1401 Härryda;kvinnor;2012;3319.7;13602
1401 Härryda;kvinnor;2013;3490.4;13745
1401 Härryda;kvinnor;2014;3659.3;13938
1401 Härryda;kvinnor;2015;3827.3;14054
1401 Härryda;kvinnor;2016;4022.1;14226
1401 Härryda;kvinnor;2017;4205.3;14271
1401 Härryda;kvinnor;2018;4420.6;14432
1401 Härryda;kvinnor;2019;4564.8;14505
1402 Partille;män;1991;2028.1;11622
1402 Partille;män;1992;2084.9;11735
1402 Partille;män;1993;2153.0;11858
1402 Partille;män;1994;2262.3;11893
1402 Partille;män;1995;2351.2;11943
1402 Partille;män;1996;2463.4;11984
1402 Partille;män;1997;2527.4;12069
1402 Partille;män;1998;2646.7;12090
1402 Partille;män;1999;2770.9;12166
1402 Partille;män;2000;2940.5;12283
1402 Partille;män;2001;3085.3;12357
1402 Partille;män;2002;3194.7;12385
1402 Partille;män;2003;3309.1;12497
1402 Partille;män;2004;3390.7;12565
1402 Partille;män;2005;3534.2;12707
1402 Partille;män;2006;3625.8;12808
1402 Partille;män;2007;3803.2;12933
1402 Partille;män;2008;3949.0;13076
1402 Partille;män;2009;4001.8;13340
1402 Partille;män;2010;4141.7;13620
1402 Partille;män;2011;4345.0;13769
1402 Partille;män;2012;4522.9;13884
1402 Partille;män;2013;4643.1;13954
1402 Partille;män;2014;4829.1;14126
1402 Partille;män;2015;5017.3;14332
1402 Partille;män;2016;5247.2;14409
1402 Partille;män;2017;5461.9;14653
1402 Partille;män;2018;5713.3;14944
1402 Partille;män;2019;5972.6;15342
1402 Partille;kvinnor;1991;1324.7;12108
1402 Partille;kvinnor;1992;1386.5;12267
1402 Partille;kvinnor;1993;1460.9;12386
1402 Partille;kvinnor;1994;1522.7;12476
1402 Partille;kvinnor;1995;1593.8;12569
1402 Partille;kvinnor;1996;1659.5;12629
1402 Partille;kvinnor;1997;1724.7;12730
1402 Partille;kvinnor;1998;1821.5;12776
1402 Partille;kvinnor;1999;1935.6;12931
1402 Partille;kvinnor;2000;2025.2;13016
1402 Partille;kvinnor;2001;2125.8;13031
1402 Partille;kvinnor;2002;2227.3;13051
1402 Partille;kvinnor;2003;2339.5;13062
1402 Partille;kvinnor;2004;2427.8;13135
1402 Partille;kvinnor;2005;2515.3;13295
1402 Partille;kvinnor;2006;2616.7;13383
1402 Partille;kvinnor;2007;2747.7;13490
1402 Partille;kvinnor;2008;2896.5;13598
1402 Partille;kvinnor;2009;3017.2;13904
1402 Partille;kvinnor;2010;3110.8;14171
1402 Partille;kvinnor;2011;3283.6;14363
1402 Partille;kvinnor;2012;3455.9;14439
1402 Partille;kvinnor;2013;3588.1;14510
1402 Partille;kvinnor;2014;3728.0;14574
1402 Partille;kvinnor;2015;3895.9;14656
1402 Partille;kvinnor;2016;4072.4;14779
1402 Partille;kvinnor;2017;4287.0;14962
1402 Partille;kvinnor;2018;4449.5;15149
1402 Partille;kvinnor;2019;4654.6;15450
1407 Öckerö;män;1991;681.4;4320
1407 Öckerö;män;1992;701.9;4356
1407 Öckerö;män;1993;721.6;4405
1407 Öckerö;män;1994;760.8;4403
1407 Öckerö;män;1995;805.1;4422
1407 Öckerö;män;1996;851.6;4478
1407 Öckerö;män;1997;887.9;4485
1407 Öckerö;män;1998;932.9;4496
1407 Öckerö;män;1999;981.8;4535
1407 Öckerö;män;2000;1025.0;4542
1407 Öckerö;män;2001;1082.3;4587
1407 Öckerö;män;2002;1144.4;4639
1407 Öckerö;män;2003;1187.1;4696
1407 Öckerö;män;2004;1226.8;4729
1407 Öckerö;män;2005;1281.9;4778
1407 Öckerö;män;2006;1324.4;4786
1407 Öckerö;män;2007;1407.8;4814
1407 Öckerö;män;2008;1456.6;4847
1407 Öckerö;män;2009;1477.1;4890
1407 Öckerö;män;2010;1526.0;5002
1407 Öckerö;män;2011;1588.9;5038
1407 Öckerö;män;2012;1644.7;5057
1407 Öckerö;män;2013;1683.2;5070
1407 Öckerö;män;2014;1740.9;5125
1407 Öckerö;män;2015;1796.5;5142
1407 Öckerö;män;2016;1884.4;5178
1407 Öckerö;män;2017;1941.9;5261
1407 Öckerö;män;2018;2020.6;5290
1407 Öckerö;män;2019;2056.1;5305
1407 Öckerö;kvinnor;1991;389.1;4332
1407 Öckerö;kvinnor;1992;409.4;4375
1407 Öckerö;kvinnor;1993;434.8;4404
1407 Öckerö;kvinnor;1994;462.2;4417
1407 Öckerö;kvinnor;1995;486.4;4443
1407 Öckerö;kvinnor;1996;513.7;4483
1407 Öckerö;kvinnor;1997;534.7;4487
1407 Öckerö;kvinnor;1998;564.4;4519
1407 Öckerö;kvinnor;1999;604.3;4554
1407 Öckerö;kvinnor;2000;644.2;4598
1407 Öckerö;kvinnor;2001;681.3;4623
1407 Öckerö;kvinnor;2002;725.0;4667
1407 Öckerö;kvinnor;2003;778.7;4720
1407 Öckerö;kvinnor;2004;815.8;4767
1407 Öckerö;kvinnor;2005;846.5;4848
1407 Öckerö;kvinnor;2006;880.0;4879
1407 Öckerö;kvinnor;2007;927.8;4897
1407 Öckerö;kvinnor;2008;959.7;4903
1407 Öckerö;kvinnor;2009;994.0;4933
1407 Öckerö;kvinnor;2010;1027.4;5006
1407 Öckerö;kvinnor;2011;1074.3;5020
1407 Öckerö;kvinnor;2012;1121.9;5064
1407 Öckerö;kvinnor;2013;1171.5;5089
1407 Öckerö;kvinnor;2014;1211.9;5110
1407 Öckerö;kvinnor;2015;1276.2;5147
1407 Öckerö;kvinnor;2016;1321.2;5182
1407 Öckerö;kvinnor;2017;1402.0;5244
1407 Öckerö;kvinnor;2018;1437.4;5264
1407 Öckerö;kvinnor;2019;1480.9;5262
1415 Stenungsund;män;1991;1263.4;7564
1415 Stenungsund;män;1992;1304.6;7664
1415 Stenungsund;män;1993;1326.7;7698
1415 Stenungsund;män;1994;1395.2;7784
1415 Stenungsund;män;1995;1455.8;7768
1415 Stenungsund;män;1996;1520.2;7786
1415 Stenungsund;män;1997;1566.4;7817
1415 Stenungsund;män;1998;1621.3;7766
1415 Stenungsund;män;1999;1725.0;7835
1415 Stenungsund;män;2000;1837.8;8002
1415 Stenungsund;män;2001;1961.2;8195
1415 Stenungsund;män;2002;2073.6;8403
1415 Stenungsund;män;2003;2208.2;8618
1415 Stenungsund;män;2004;2290.3;8760
1415 Stenungsund;män;2005;2398.0;8853
1415 Stenungsund;män;2006;2484.4;8991
1415 Stenungsund;män;2007;2621.0;9133
1415 Stenungsund;män;2008;2763.1;9290
1415 Stenungsund;män;2009;2818.7;9401
1415 Stenungsund;män;2010;2890.9;9522
1415 Stenungsund;män;2011;3049.5;9674
1415 Stenungsund;män;2012;3162.1;9764
1415 Stenungsund;män;2013;3258.7;9806
1415 Stenungsund;män;2014;3381.3;9930
1415 Stenungsund;män;2015;3549.9;10046
1415 Stenungsund;män;2016;3702.3;10237
1415 Stenungsund;män;2017;3870.4;10359
1415 Stenungsund;män;2018;4020.9;10461
1415 Stenungsund;män;2019;4125.1;10608
1415 Stenungsund;kvinnor;1991;725.3;7248
1415 Stenungsund;kvinnor;1992;777.2;7382
1415 Stenungsund;kvinnor;1993;809.0;7428
1415 Stenungsund;kvinnor;1994;858.7;7533
1415 Stenungsund;kvinnor;1995;893.2;7546
1415 Stenungsund;kvinnor;1996;936.6;7612
1415 Stenungsund;kvinnor;1997;972.7;7653
1415 Stenungsund;kvinnor;1998;1032.2;7702
1415 Stenungsund;kvinnor;1999;1104.1;7832
1415 Stenungsund;kvinnor;2000;1175.4;8013
1415 Stenungsund;kvinnor;2001;1269.2;8235
1415 Stenungsund;kvinnor;2002;1367.9;8527
1415 Stenungsund;kvinnor;2003;1471.8;8723
1415 Stenungsund;kvinnor;2004;1549.1;8957
1415 Stenungsund;kvinnor;2005;1605.2;9041
1415 Stenungsund;kvinnor;2006;1681.3;9142
1415 Stenungsund;kvinnor;2007;1779.7;9281
1415 Stenungsund;kvinnor;2008;1911.2;9452
1415 Stenungsund;kvinnor;2009;1995.7;9643
1415 Stenungsund;kvinnor;2010;2055.4;9765
1415 Stenungsund;kvinnor;2011;2166.2;9858
1415 Stenungsund;kvinnor;2012;2269.3;9972
1415 Stenungsund;kvinnor;2013;2361.6;9982
1415 Stenungsund;kvinnor;2014;2447.5;10112
1415 Stenungsund;kvinnor;2015;2564.6;10193
1415 Stenungsund;kvinnor;2016;2687.7;10283
1415 Stenungsund;kvinnor;2017;2816.9;10458
1415 Stenungsund;kvinnor;2018;2941.2;10589
1415 Stenungsund;kvinnor;2019;3052.3;10690
1419 Tjörn;män;1991;894.9;5627
1419 Tjörn;män;1992;921.4;5707
1419 Tjörn;män;1993;949.1;5731
1419 Tjörn;män;1994;998.5;5759
1419 Tjörn;män;1995;1039.3;5754
1419 Tjörn;män;1996;1088.8;5774
1419 Tjörn;män;1997;1130.5;5804
1419 Tjörn;män;1998;1182.3;5826
1419 Tjörn;män;1999;1243.9;5827
1419 Tjörn;män;2000;1295.2;5871
1419 Tjörn;män;2001;1372.6;5947
1419 Tjörn;män;2002;1453.3;6004
1419 Tjörn;män;2003;1510.7;6081
1419 Tjörn;män;2004;1589.2;6177
1419 Tjörn;män;2005;1630.9;6217
1419 Tjörn;män;2006;1694.9;6244
1419 Tjörn;män;2007;1771.8;6269
1419 Tjörn;män;2008;1842.8;6321
1419 Tjörn;män;2009;1872.8;6338
1419 Tjörn;män;2010;1908.6;6381
1419 Tjörn;män;2011;1967.5;6414
1419 Tjörn;män;2012;2029.7;6443
1419 Tjörn;män;2013;2098.8;6470
1419 Tjörn;män;2014;2173.8;6454
1419 Tjörn;män;2015;2266.4;6513
1419 Tjörn;män;2016;2362.2;6601
1419 Tjörn;män;2017;2454.9;6642
1419 Tjörn;män;2018;2522.2;6673
1419 Tjörn;män;2019;2606.3;6725
1419 Tjörn;kvinnor;1991;479.9;5267
1419 Tjörn;kvinnor;1992;516.4;5387
1419 Tjörn;kvinnor;1993;543.2;5491
1419 Tjörn;kvinnor;1994;570.9;5509
1419 Tjörn;kvinnor;1995;598.7;5493
1419 Tjörn;kvinnor;1996;625.3;5503
1419 Tjörn;kvinnor;1997;650.6;5553
1419 Tjörn;kvinnor;1998;688.3;5591
1419 Tjörn;kvinnor;1999;733.8;5658
