Statistik från Skolverket, http://www.skolverket.se

Grundskolan - Behörighet till gymnasieskolan, fr.o.m. 2011
Valt läsår: 2018/19

Inför nya gymnasieskolan 2011 skärptes kraven för behörighet att söka till gymnasiet. Det innebär för att en elev ska vara behörig till
gymnasieskolans nationella program krävs 8 godkända betyg för yrkesprogram och 12 godkända betyg för högskoleförberedande program.
Det finns dessutom 3 olika behörighetskrav beroende på vilket högskoleförberedande program.

Kommun;Kommun-kod;Län;Läns-kod;Typ av huvudman;Kön;Antal elever;Andel elever (%) behöriga till yrkesprogram;Andel elever (%) behöriga till estetiskt program;Andel elever (%) behöriga till Ekonomi-, humanistiska och samhällsvetenskaps- program;Andel elever (%) behöriga till Naturvetenskapligt och tekniskt program;Andel elever (%) ej behöriga;
Upplands-Bro;0139;Stockholms län;01;Enskild;Flickor;..;..;..;..;..;.;
Uppsala;0380;Uppsala län;03;Samtliga;Flickor;1 178;88,4;87,4;86,2;84,3;11,6;
Uppsala;0380;Uppsala län;03;Kommunal;Flickor;716;85,1;83,8;82,4;79,6;14,9;
Uppsala;0380;Uppsala län;03;Enskild;Flickor;462;93,5;93,1;92,2;91,6;6,5;
Uppvidinge;0760;Kronobergs län;07;Samtliga;Flickor;61;80,3;80,3;75,4;77,0;19,7;
Uppvidinge;0760;Kronobergs län;07;Kommunal;Flickor;61;80,3;80,3;75,4;77,0;19,7;
Vadstena;0584;Östergötlands län;05;Samtliga;Flickor;44;100,0;100,0;~100;100,0;.;
Vadstena;0584;Östergötlands län;05;Kommunal;Flickor;44;100,0;100,0;~100;100,0;.;
Vaggeryd;0665;Jönköpings län;06;Samtliga;Flickor;96;82,3;78,1;77,1;76,0;17,7;
Vaggeryd;0665;Jönköpings län;06;Kommunal;Flickor;96;82,3;78,1;77,1;76,0;17,7;
Valdemarsvik;0563;Östergötlands län;05;Samtliga;Flickor;27;74,1;70,4;70,4;70,4;..;
Valdemarsvik;0563;Östergötlands län;05;Kommunal;Flickor;27;74,1;70,4;70,4;70,4;..;
Vallentuna;0115;Stockholms län;01;Samtliga;Flickor;188;88,8;87,8;87,8;85,6;11,2;
Vallentuna;0115;Stockholms län;01;Kommunal;Flickor;129;88,4;86,8;86,8;83,7;11,6;
Vallentuna;0115;Stockholms län;01;Enskild;Flickor;59;89,8;89,8;89,8;89,8;..;
Vansbro;2021;Dalarnas län;20;Samtliga;Flickor;26;76,9;76,9;76,9;76,9;..;
Vansbro;2021;Dalarnas län;20;Kommunal;Flickor;26;76,9;76,9;76,9;76,9;..;
Vara;1470;Västra Götalands län;14;Samtliga;Flickor;91;82,4;81,3;80,2;78,0;17,6;
Vara;1470;Västra Götalands län;14;Kommunal;Flickor;91;82,4;81,3;80,2;78,0;17,6;
Varberg;1383;Hallands län;13;Samtliga;Flickor;354;89,5;89,0;87,6;88,4;10,5;
Varberg;1383;Hallands län;13;Kommunal;Flickor;326;89,9;89,3;88,0;89,0;10,1;
Varberg;1383;Hallands län;13;Enskild;Flickor;28;~100;~100;82,1;82,1;..;
Vaxholm;0187;Stockholms län;01;Samtliga;Flickor;63;~100;~100;~100;~100;..;
Vaxholm;0187;Stockholms län;01;Kommunal;Flickor;63;~100;~100;~100;~100;..;
Vellinge;1233;Skåne län;12;Samtliga;Flickor;264;94,3;93,9;93,9;92,0;5,7;
Vellinge;1233;Skåne län;12;Kommunal;Flickor;177;94,4;93,8;93,8;91,5;5,6;
Vellinge;1233;Skåne län;12;Enskild;Flickor;87;94,3;94,3;94,3;93,1;..;
Vetlanda;0685;Jönköpings län;06;Samtliga;Flickor;134;83,6;83,6;82,8;76,9;16,4;
Vetlanda;0685;Jönköpings län;06;Kommunal;Flickor;128;83,6;83,6;82,8;76,6;16,4;
Vetlanda;0685;Jönköpings län;06;Enskild;Flickor;..;..;..;..;..;..;
Vilhelmina;2462;Västerbottens län;24;Samtliga;Flickor;39;87,2;84,6;84,6;84,6;..;
Vilhelmina;2462;Västerbottens län;24;Kommunal;Flickor;34;~100;85,3;85,3;85,3;..;
Vilhelmina;2462;Västerbottens län;24;Enskild;Flickor;..;..;..;..;..;..;
Vimmerby;0884;Kalmar län;08;Samtliga;Flickor;99;88,9;88,9;88,9;86,9;11,1;
Vimmerby;0884;Kalmar län;08;Kommunal;Flickor;99;88,9;88,9;88,9;86,9;11,1;
Vindeln;2404;Västerbottens län;24;Samtliga;Flickor;22;~100;~100;~100;~100;..;
Vindeln;2404;Västerbottens län;24;Kommunal;Flickor;22;~100;~100;~100;~100;..;
Vingåker;0428;Södermanlands län;04;Samtliga;Flickor;38;52,6;52,6;52,6;50,0;47,4;
Vingåker;0428;Södermanlands län;04;Kommunal;Flickor;38;52,6;52,6;52,6;50,0;47,4;
Vårgårda;1442;Västra Götalands län;14;Samtliga;Flickor;52;76,9;76,9;76,9;76,9;23,1;
Vårgårda;1442;Västra Götalands län;14;Kommunal;Flickor;52;76,9;76,9;76,9;76,9;23,1;
Vänersborg;1487;Västra Götalands län;14;Samtliga;Flickor;215;78,1;77,7;75,3;75,8;21,9;
Vänersborg;1487;Västra Götalands län;14;Kommunal;Flickor;181;75,1;75,1;72,4;72,9;24,9;
Vänersborg;1487;Västra Götalands län;14;Enskild;Flickor;34;~100;~100;~100;~100;..;
Vännäs;2460;Västerbottens län;24;Samtliga;Flickor;50;82,0;82,0;82,0;82,0;..;
Vännäs;2460;Västerbottens län;24;Kommunal;Flickor;50;82,0;82,0;82,0;82,0;..;
Värmdö;0120;Stockholms län;01;Samtliga;Flickor;237;89,0;88,6;88,2;87,8;11,0;
Värmdö;0120;Stockholms län;01;Kommunal;Flickor;205;87,8;87,3;86,8;86,3;12,2;
Värmdö;0120;Stockholms län;01;Enskild;Flickor;32;~100;~100;~100;~100;..;
Värnamo;0683;Jönköpings län;06;Samtliga;Flickor;189;77,2;76,7;76,7;75,1;22,8;
Värnamo;0683;Jönköpings län;06;Kommunal;Flickor;189;77,2;76,7;76,7;75,1;22,8;
Västervik;0883;Kalmar län;08;Samtliga;Flickor;204;84,3;83,8;82,4;80,9;15,7;
Västervik;0883;Kalmar län;08;Kommunal;Flickor;172;88,4;87,8;86,6;85,5;11,6;
Västervik;0883;Kalmar län;08;Enskild;Flickor;32;62,5;62,5;59,4;56,3;37,5;
Västerås;1980;Västmanlands län;19;Samtliga;Flickor;840;83,3;82,3;81,1;80,4;16,7;
Västerås;1980;Västmanlands län;19;Kommunal;Flickor;456;75,7;75,0;74,1;72,8;24,3;
Västerås;1980;Västmanlands län;19;Enskild;Flickor;384;92,4;90,9;89,3;89,3;7,6;
Växjö;0780;Kronobergs län;07;Samtliga;Flickor;536;86,0;85,6;85,1;84,5;14,0;
Växjö;0780;Kronobergs län;07;Kommunal;Flickor;437;84,2;83,8;83,1;82,4;15,8;
Växjö;0780;Kronobergs län;07;Enskild;Flickor;99;93,9;93,9;93,9;93,9;..;
Ydre;0512;Östergötlands län;05;Samtliga;Flickor;12;~100;~100;~100;~100;..;
Ydre;0512;Östergötlands län;05;Kommunal;Flickor;12;~100;~100;~100;~100;..;
Ystad;1286;Skåne län;12;Samtliga;Flickor;200;92,0;91,5;91,5;90,5;8,0;
Ystad;1286;Skåne län;12;Kommunal;Flickor;147;92,5;92,5;92,5;91,8;7,5;
Ystad;1286;Skåne län;12;Enskild;Flickor;53;90,6;88,7;88,7;86,8;..;
Åmål;1492;Västra Götalands län;14;Samtliga;Flickor;66;83,3;83,3;81,8;78,8;16,7;
Åmål;1492;Västra Götalands län;14;Kommunal;Flickor;66;83,3;83,3;81,8;78,8;16,7;
Ånge;2260;Västernorrlands län;22;Samtliga;Flickor;44;77,3;77,3;77,3;77,3;22,7;
Ånge;2260;Västernorrlands län;22;Kommunal;Flickor;39;74,4;74,4;74,4;74,4;25,6;
Ånge;2260;Västernorrlands län;22;Enskild;Flickor;..;..;..;..;..;.;
Åre;2321;Jämtlands län;23;Samtliga;Flickor;52;82,7;82,7;82,7;80,8;..;
Åre;2321;Jämtlands län;23;Kommunal;Flickor;52;82,7;82,7;82,7;80,8;..;
Årjäng;1765;Värmlands län;17;Samtliga;Flickor;50;86,0;84,0;84,0;84,0;..;
Årjäng;1765;Värmlands län;17;Kommunal;Flickor;50;86,0;84,0;84,0;84,0;..;
Åsele;2463;Västerbottens län;24;Samtliga;Flickor;16;~100;~100;~100;~100;..;
Åsele;2463;Västerbottens län;24;Kommunal;Flickor;16;~100;~100;~100;~100;..;
Åstorp;1277;Skåne län;12;Samtliga;Flickor;67;82,1;80,6;79,1;80,6;17,9;
Åstorp;1277;Skåne län;12;Kommunal;Flickor;67;82,1;80,6;79,1;80,6;17,9;
Åtvidaberg;0561;Östergötlands län;05;Samtliga;Flickor;66;86,4;83,3;83,3;83,3;..;
Åtvidaberg;0561;Östergötlands län;05;Kommunal;Flickor;66;86,4;83,3;83,3;83,3;..;
Älmhult;0765;Kronobergs län;07;Samtliga;Flickor;91;90,4;89,2;89,2;89,2;..;
Älmhult;0765;Kronobergs län;07;Kommunal;Flickor;72;89,1;89,1;89,1;89,1;..;
Älmhult;0765;Kronobergs län;07;Enskild;Flickor;19;~100;~100;~100;~100;..;
Älvdalen;2039;Dalarnas län;20;Samtliga;Flickor;44;~100;~100;~100;~100;..;
Älvdalen;2039;Dalarnas län;20;Kommunal;Flickor;44;~100;~100;~100;~100;..;
Älvkarleby;0319;Uppsala län;03;Samtliga;Flickor;51;76,5;76,5;76,5;76,5;23,5;
Älvkarleby;0319;Uppsala län;03;Kommunal;Flickor;36;86,1;86,1;86,1;86,1;..;
Älvkarleby;0319;Uppsala län;03;Enskild;Flickor;15;..;..;..;..;..;
Älvsbyn;2560;Norrbottens län;25;Samtliga;Flickor;46;100,0;100,0;100,0;100,0;.;
Älvsbyn;2560;Norrbottens län;25;Kommunal;Flickor;46;100,0;100,0;100,0;100,0;.;
Ängelholm;1292;Skåne län;12;Samtliga;Flickor;226;88,1;86,7;85,0;84,5;11,9;
Ängelholm;1292;Skåne län;12;Kommunal;Flickor;226;88,1;86,7;85,0;84,5;11,9;
Öckerö;1407;Västra Götalands län;14;Samtliga;Flickor;87;~100;~100;~100;~100;..;
Öckerö;1407;Västra Götalands län;14;Kommunal;Flickor;87;~100;~100;~100;~100;..;
Ödeshög;0509;Östergötlands län;05;Samtliga;Flickor;24;~100;~100;~100;75,0;..;
Ödeshög;0509;Östergötlands län;05;Kommunal;Flickor;24;~100;~100;~100;75,0;..;
Örebro;1880;Örebro län;18;Samtliga;Flickor;846;82,2;81,6;80,4;80,3;17,8;
Örebro;1880;Örebro län;18;Kommunal;Flickor;624;78,2;77,7;76,3;76,3;21,8;
Örebro;1880;Örebro län;18;Enskild;Flickor;222;93,2;92,3;91,9;91,4;6,8;
Örkelljunga;1257;Skåne län;12;Samtliga;Flickor;43;69,8;69,8;67,4;62,8;30,2;
Örkelljunga;1257;Skåne län;12;Kommunal;Flickor;41;70,7;70,7;68,3;63,4;29,3;
Örkelljunga;1257;Skåne län;12;Enskild;Flickor;..;..;..;..;..;..;
Örnsköldsvik;2284;Västernorrlands län;22;Samtliga;Flickor;293;84,0;83,3;82,9;82,3;16,0;
Örnsköldsvik;2284;Västernorrlands län;22;Kommunal;Flickor;287;84,0;83,3;82,9;82,2;16,0;
Örnsköldsvik;2284;Västernorrlands län;22;Enskild;Flickor;..;..;..;..;..;..;
Östersund;2380;Jämtlands län;23;Samtliga;Flickor;322;89,1;88,8;87,9;87,0;10,9;
Östersund;2380;Jämtlands län;23;Kommunal;Flickor;256;87,5;87,1;86,3;84,8;12,5;
Östersund;2380;Jämtlands län;23;Enskild;Flickor;66;~100;~100;~100;~100;..;
Österåker;0117;Stockholms län;01;Samtliga;Flickor;243;92,2;91,4;90,9;89,3;7,8;
Österåker;0117;Stockholms län;01;Kommunal;Flickor;183;90,7;89,6;89,1;88,0;9,3;
Österåker;0117;Stockholms län;01;Enskild;Flickor;60;~100;~100;~100;~100;..;
Östhammar;0382;Uppsala län;03;Samtliga;Flickor;100;75,0;75,0;75,0;71,0;25,0;
Östhammar;0382;Uppsala län;03;Kommunal;Flickor;100;75,0;75,0;75,0;71,0;25,0;
Östra Göinge;1256;Skåne län;12;Samtliga;Flickor;100;75,0;74,0;72,0;71,0;25,0;
Östra Göinge;1256;Skåne län;12;Kommunal;Flickor;85;75,3;75,3;72,9;71,8;24,7;
Östra Göinge;1256;Skåne län;12;Enskild;Flickor;..;~100;66,7;66,7;66,7;..;
Överkalix;2513;Norrbottens län;25;Samtliga;Flickor;12;..;..;..;..;..;
Överkalix;2513;Norrbottens län;25;Kommunal;Flickor;12;..;..;..;..;..;
Överkalix;2513;Norrbottens län;25;Enskild;Flickor;.;.;.;.;.;.;
Övertorneå;2518;Norrbottens län;25;Samtliga;Flickor;24;79,2;79,2;79,2;79,2;..;
Övertorneå;2518;Norrbottens län;25;Kommunal;Flickor;22;77,3;77,3;77,3;77,3;..;
Övertorneå;2518;Norrbottens län;25;Enskild;Flickor;..;..;..;..;..;.;
Ale;1440;Västra Götalands län;14;Samtliga;Pojkar;174;86,8;85,1;79,9;78,2;13,2;
Ale;1440;Västra Götalands län;14;Kommunal;Pojkar;166;86,7;84,9;79,5;77,7;13,3;
Ale;1440;Västra Götalands län;14;Enskild;Pojkar;..;..;..;..;..;..;
Alingsås;1489;Västra Götalands län;14;Samtliga;Pojkar;262;84,7;84,0;83,6;80,2;15,3;
Alingsås;1489;Västra Götalands län;14;Kommunal;Pojkar;212;82,1;81,1;80,7;76,9;17,9;
Alingsås;1489;Västra Götalands län;14;Enskild;Pojkar;50;~100;~100;~100;~100;..;
Alvesta;0764;Kronobergs län;07;Samtliga;Pojkar;124;77,4;75,0;70,2;68,5;22,6;
Alvesta;0764;Kronobergs län;07;Kommunal;Pojkar;124;77,4;75,0;70,2;68,5;22,6;
Aneby;0604;Jönköpings län;06;Samtliga;Pojkar;41;~100;~100;~100;~100;..;
Aneby;0604;Jönköpings län;06;Kommunal;Pojkar;40;~100;~100;~100;~100;..;
Aneby;0604;Jönköpings län;06;Enskild;Pojkar;..;.;.;.;.;..;
Arboga;1984;Västmanlands län;19;Samtliga;Pojkar;88;79,5;78,4;78,4;76,1;20,5;
Arboga;1984;Västmanlands län;19;Kommunal;Pojkar;88;79,5;78,4;78,4;76,1;20,5;
Arjeplog;2506;Norrbottens län;25;Samtliga;Pojkar;12;~100;~100;~100;~100;..;
Arjeplog;2506;Norrbottens län;25;Kommunal;Pojkar;12;~100;~100;~100;~100;..;
Arvidsjaur;2505;Norrbottens län;25;Samtliga;Pojkar;29;~100;~100;~100;~100;..;
Arvidsjaur;2505;Norrbottens län;25;Kommunal;Pojkar;29;~100;~100;~100;~100;..;
Arvika;1784;Värmlands län;17;Samtliga;Pojkar;137;82,5;81,0;81,0;74,5;17,5;
Arvika;1784;Värmlands län;17;Kommunal;Pojkar;123;81,3;80,5;80,5;74,0;18,7;
Arvika;1784;Värmlands län;17;Enskild;Pojkar;14;~100;~100;~100;~100;..;
Askersund;1882;Örebro län;18;Samtliga;Pojkar;61;77,0;75,4;75,4;68,9;23,0;
Askersund;1882;Örebro län;18;Kommunal;Pojkar;61;77,0;75,4;75,4;68,9;23,0;
Avesta;2084;Dalarnas län;20;Samtliga;Pojkar;112;75,9;75,0;69,6;69,6;24,1;
Avesta;2084;Dalarnas län;20;Kommunal;Pojkar;112;75,9;75,0;69,6;69,6;24,1;
Bengtsfors;1460;Västra Götalands län;14;Samtliga;Pojkar;62;62,9;62,9;62,9;61,3;37,1;
Bengtsfors;1460;Västra Götalands län;14;Kommunal;Pojkar;62;62,9;62,9;62,9;61,3;37,1;
Berg;2326;Jämtlands län;23;Samtliga;Pojkar;42;73,8;73,8;73,8;71,4;26,2;
Berg;2326;Jämtlands län;23;Kommunal;Pojkar;42;73,8;73,8;73,8;71,4;26,2;
Bjurholm;2403;Västerbottens län;24;Samtliga;Pojkar;18;66,7;66,7;66,7;66,7;..;
Bjurholm;2403;Västerbottens län;24;Kommunal;Pojkar;18;66,7;66,7;66,7;66,7;..;
Bjuv;1260;Skåne län;12;Samtliga;Pojkar;91;74,7;69,2;65,9;68,1;25,3;
Bjuv;1260;Skåne län;12;Kommunal;Pojkar;91;74,7;69,2;65,9;68,1;25,3;
Boden;2582;Norrbottens län;25;Samtliga;Pojkar;131;81,7;80,9;80,9;75,6;18,3;
Boden;2582;Norrbottens län;25;Kommunal;Pojkar;91;79,1;78,0;78,0;73,6;20,9;
Boden;2582;Norrbottens län;25;Enskild;Pojkar;40;87,5;87,5;87,5;80,0;..;
Bollebygd;1443;Västra Götalands län;14;Samtliga;Pojkar;56;89,3;87,5;85,7;87,5;..;
Bollebygd;1443;Västra Götalands län;14;Kommunal;Pojkar;56;89,3;87,5;85,7;87,5;..;
Bollnäs;2183;Gävleborgs län;21;Samtliga;Pojkar;147;76,2;76,2;70,7;75,5;23,8;
Bollnäs;2183;Gävleborgs län;21;Kommunal;Pojkar;96;63,5;63,5;57,3;62,5;36,5;
Bollnäs;2183;Gävleborgs län;21;Enskild;Pojkar;51;100,0;100,0;~100;100,0;.;
Borgholm;0885;Kalmar län;08;Samtliga;Pojkar;61;73,8;72,1;72,1;68,9;26,2;
Borgholm;0885;Kalmar län;08;Kommunal;Pojkar;61;73,8;72,1;72,1;68,9;26,2;
Borlänge;2081;Dalarnas län;20;Samtliga;Pojkar;320;71,3;70,0;67,5;63,8;28,8;
Borlänge;2081;Dalarnas län;20;Kommunal;Pojkar;272;69,5;68,0;65,1;60,7;30,5;
Borlänge;2081;Dalarnas län;20;Enskild;Pojkar;48;81,3;81,3;81,3;81,3;..;
Borås;1490;Västra Götalands län;14;Samtliga;Pojkar;680;81,0;79,4;77,6;76,3;19,0;
Borås;1490;Västra Götalands län;14;Kommunal;Pojkar;576;78,3;76,6;75,0;73,1;21,7;
Borås;1490;Västra Götalands län;14;Enskild;Pojkar;104;~100;95,2;92,3;94,2;..;
Botkyrka;0127;Stockholms län;01;Samtliga;Pojkar;512;82,6;82,0;78,7;77,3;17,4;
Botkyrka;0127;Stockholms län;01;Kommunal;Pojkar;438;81,7;81,1;77,6;76,5;18,3;
Botkyrka;0127;Stockholms län;01;Enskild;Pojkar;74;87,8;87,8;85,1;82,4;..;
Boxholm;0560;Östergötlands län;05;Samtliga;Pojkar;16;~100;~100;~100;~100;..;
Boxholm;0560;Östergötlands län;05;Kommunal;Pojkar;16;~100;~100;~100;~100;..;
Bromölla;1272;Skåne län;12;Samtliga;Pojkar;63;71,4;71,4;71,4;69,8;28,6;
Bromölla;1272;Skåne län;12;Kommunal;Pojkar;63;71,4;71,4;71,4;69,8;28,6;
Bräcke;2305;Jämtlands län;23;Samtliga;Pojkar;37;67,6;64,9;64,9;59,5;32,4;
Bräcke;2305;Jämtlands län;23;Kommunal;Pojkar;37;67,6;64,9;64,9;59,5;32,4;
Burlöv;1231;Skåne län;12;Samtliga;Pojkar;86;80,2;77,9;75,6;75,6;19,8;
Burlöv;1231;Skåne län;12;Kommunal;Pojkar;86;80,2;77,9;75,6;75,6;19,8;
Båstad;1278;Skåne län;12;Samtliga;Pojkar;83;81,9;80,7;77,1;79,5;18,1;
Båstad;1278;Skåne län;12;Kommunal;Pojkar;83;81,9;80,7;77,1;79,5;18,1;
Dals-Ed;1438;Västra Götalands län;14;Samtliga;Pojkar;31;~100;~100;80,6;83,9;..;
Dals-Ed;1438;Västra Götalands län;14;Kommunal;Pojkar;31;~100;~100;80,6;83,9;..;
Danderyd;0162;Stockholms län;01;Samtliga;Pojkar;248;96,8;95,6;95,6;93,5;..;
Danderyd;0162;Stockholms län;01;Kommunal;Pojkar;165;95,2;93,9;93,9;90,9;..;
Danderyd;0162;Stockholms län;01;Enskild;Pojkar;83;100,0;~100;~100;~100;.;
Degerfors;1862;Örebro län;18;Samtliga;Pojkar;60;76,7;75,0;73,3;55,0;23,3;
Degerfors;1862;Örebro län;18;Kommunal;Pojkar;60;76,7;75,0;73,3;55,0;23,3;
Eda;1730;Värmlands län;17;Samtliga;Pojkar;34;85,3;85,3;82,4;82,4;..;
Eda;1730;Värmlands län;17;Kommunal;Pojkar;34;85,3;85,3;82,4;82,4;..;
Ekerö;0125;Stockholms län;01;Samtliga;Pojkar;212;89,2;88,7;86,3;88,2;10,8;
Ekerö;0125;Stockholms län;01;Kommunal;Pojkar;194;88,1;87,6;85,1;87,1;11,9;
Ekerö;0125;Stockholms län;01;Enskild;Pojkar;18;100,0;100,0;100,0;100,0;.;
Eksjö;0686;Jönköpings län;06;Samtliga;Pojkar;127;74,0;72,4;72,4;66,9;26,0;
Eksjö;0686;Jönköpings län;06;Kommunal;Pojkar;119;76,5;75,6;75,6;71,4;23,5;
Eksjö;0686;Jönköpings län;06;Enskild;Pojkar;..;..;..;..;.;..;
Emmaboda;0862;Kalmar län;08;Samtliga;Pojkar;52;67,3;67,3;63,5;63,5;32,7;
Emmaboda;0862;Kalmar län;08;Kommunal;Pojkar;52;67,3;67,3;63,5;63,5;32,7;
Enköping;0381;Uppsala län;03;Samtliga;Pojkar;257;83,3;80,5;78,2;76,3;16,7;
Enköping;0381;Uppsala län;03;Kommunal;Pojkar;187;81,3;78,6;75,9;73,3;18,7;
Enköping;0381;Uppsala län;03;Enskild;Pojkar;70;88,6;85,7;84,3;84,3;..;
Eskilstuna;0484;Södermanlands län;04;Samtliga;Pojkar;630;80,2;78,3;77,0;74,8;19,8;
Eskilstuna;0484;Södermanlands län;04;Kommunal;Pojkar;521;77,5;75,2;73,9;71,2;22,5;
Eskilstuna;0484;Södermanlands län;04;Enskild;Pojkar;109;92,7;92,7;91,7;91,7;..;
Eslöv;1285;Skåne län;12;Samtliga;Pojkar;200;81,5;81,0;78,0;77,5;18,5;
Eslöv;1285;Skåne län;12;Kommunal;Pojkar;200;81,5;81,0;78,0;77,5;18,5;
Essunga;1445;Västra Götalands län;14;Samtliga;Pojkar;31;80,6;80,6;74,2;77,4;..;
Essunga;1445;Västra Götalands län;14;Kommunal;Pojkar;31;80,6;80,6;74,2;77,4;..;
Fagersta;1982;Västmanlands län;19;Samtliga;Pojkar;76;75,0;72,4;68,4;71,1;25,0;
Fagersta;1982;Västmanlands län;19;Kommunal;Pojkar;57;73,7;71,9;66,7;71,9;26,3;
Fagersta;1982;Västmanlands län;19;Enskild;Pojkar;19;~100;73,7;73,7;68,4;..;
Falkenberg;1382;Hallands län;13;Samtliga;Pojkar;253;77,1;75,1;75,1;73,5;22,9;
Falkenberg;1382;Hallands län;13;Kommunal;Pojkar;203;71,9;70,0;70,0;68,0;28,1;
Falkenberg;1382;Hallands län;13;Enskild;Pojkar;50;~100;~100;~100;~100;..;
Falköping;1499;Västra Götalands län;14;Samtliga;Pojkar;207;79,7;77,8;76,3;73,4;20,3;
Falköping;1499;Västra Götalands län;14;Kommunal;Pojkar;199;80,9;78,9;77,4;74,9;19,1;
Falköping;1499;Västra Götalands län;14;Enskild;Pojkar;..;..;..;..;..;..;
Falun;2080;Dalarnas län;20;Samtliga;Pojkar;330;83,9;83,0;81,5;78,5;16,1;
Falun;2080;Dalarnas län;20;Kommunal;Pojkar;245;80,4;79,2;78,0;75,1;19,6;
Falun;2080;Dalarnas län;20;Enskild;Pojkar;85;94,1;94,1;91,8;88,2;..;
Filipstad;1782;Värmlands län;17;Samtliga;Pojkar;69;88,4;84,1;84,1;81,2;..;
Filipstad;1782;Värmlands län;17;Kommunal;Pojkar;69;88,4;84,1;84,1;81,2;..;
Finspång;0562;Östergötlands län;05;Samtliga;Pojkar;116;82,8;79,3;75,9;77,6;17,2;
Finspång;0562;Östergötlands län;05;Kommunal;Pojkar;116;82,8;79,3;75,9;77,6;17,2;
Flen;0482;Södermanlands län;04;Samtliga;Pojkar;89;69,7;68,5;68,5;65,2;30,3;
Flen;0482;Södermanlands län;04;Kommunal;Pojkar;62;71,0;69,4;69,4;64,5;29,0;
Flen;0482;Södermanlands län;04;Enskild;Pojkar;27;66,7;66,7;66,7;66,7;..;
Forshaga;1763;Värmlands län;17;Samtliga;Pojkar;82;78,0;76,8;76,8;75,6;22,0;
Forshaga;1763;Värmlands län;17;Kommunal;Pojkar;82;78,0;76,8;76,8;75,6;22,0;
Färgelanda;1439;Västra Götalands län;14;Samtliga;Pojkar;27;66,7;66,7;66,7;63,0;..;
Färgelanda;1439;Västra Götalands län;14;Kommunal;Pojkar;27;66,7;66,7;66,7;63,0;..;
Gagnef;2026;Dalarnas län;20;Samtliga;Pojkar;64;87,5;85,9;85,9;85,9;..;
Gagnef;2026;Dalarnas län;20;Kommunal;Pojkar;64;87,5;85,9;85,9;85,9;..;
Gislaved;0662;Jönköpings län;06;Samtliga;Pojkar;200;72,5;71,5;67,5;65,0;27,5;
Gislaved;0662;Jönköpings län;06;Kommunal;Pojkar;195;71,8;70,8;66,7;64,1;28,2;
Gislaved;0662;Jönköpings län;06;Enskild;Pojkar;..;..;..;..;..;.;
Gnesta;0461;Södermanlands län;04;Samtliga;Pojkar;67;85,1;80,6;73,1;79,1;14,9;
Gnesta;0461;Södermanlands län;04;Kommunal;Pojkar;64;84,4;79,7;71,9;78,1;15,6;
Gnesta;0461;Södermanlands län;04;Enskild;Pojkar;..;..;..;..;..;.;
Gnosjö;0617;Jönköpings län;06;Samtliga;Pojkar;72;66,7;66,7;65,3;63,9;33,3;
Gnosjö;0617;Jönköpings län;06;Kommunal;Pojkar;72;66,7;66,7;65,3;63,9;33,3;
Gotland;0980;Gotlands län;09;Samtliga;Pojkar;311;82,6;82,0;79,4;79,4;17,4;
Gotland;0980;Gotlands län;09;Kommunal;Pojkar;265;80,8;80,0;77,4;77,0;19,2;
Gotland;0980;Gotlands län;09;Enskild;Pojkar;46;~100;~100;~100;~100;..;
Grums;1764;Värmlands län;17;Samtliga;Pojkar;37;75,7;75,7;75,7;75,7;..;
Grums;1764;Värmlands län;17;Kommunal;Pojkar;37;75,7;75,7;75,7;75,7;..;
Grästorp;1444;Västra Götalands län;14;Samtliga;Pojkar;30;~100;~100;~100;~100;..;
Grästorp;1444;Västra Götalands län;14;Kommunal;Pojkar;30;~100;~100;~100;~100;..;
Gullspång;1447;Västra Götalands län;14;Samtliga;Pojkar;35;77,1;77,1;77,1;77,1;..;
Gullspång;1447;Västra Götalands län;14;Kommunal;Pojkar;35;77,1;77,1;77,1;77,1;..;
Gällivare;2523;Norrbottens län;25;Samtliga;Pojkar;92;85,9;82,6;78,3;80,4;14,1;
Gällivare;2523;Norrbottens län;25;Kommunal;Pojkar;76;82,9;78,9;73,7;76,3;17,1;
Gällivare;2523;Norrbottens län;25;Enskild;Pojkar;..;100,0;100,0;100,0;100,0;.;
Gävle;2180;Gävleborgs län;21;Samtliga;Pojkar;618;80,9;79,0;76,5;74,1;19,1;
Gävle;2180;Gävleborgs län;21;Kommunal;Pojkar;402;75,1;72,4;68,7;67,9;24,9;
Gävle;2180;Gävleborgs län;21;Enskild;Pojkar;216;91,7;91,2;91,2;85,6;8,3;
Göteborg;1480;Västra Götalands län;14;Samtliga;Pojkar;2 805;80,3;79,6;78,3;77,3;19,7;
Göteborg;1480;Västra Götalands län;14;Kommunal;Pojkar;1 809;74,2;73,5;72,2;70,6;25,8;
Göteborg;1480;Västra Götalands län;14;Enskild;Pojkar;996;91,5;91,1;89,6;89,9;8,5;
Götene;1471;Västra Götalands län;14;Samtliga;Pojkar;77;79,2;79,2;77,9;79,2;20,8;
Götene;1471;Västra Götalands län;14;Kommunal;Pojkar;77;79,2;79,2;77,9;79,2;20,8;
Habo;0643;Jönköpings län;06;Samtliga;Pojkar;96;86,5;85,4;84,4;80,2;13,5;
Habo;0643;Jönköpings län;06;Kommunal;Pojkar;96;86,5;85,4;84,4;80,2;13,5;
