Statistik från Skolverket, http://www.skolverket.se

Grundskolan - Behörighet till gymnasieskolan, fr.o.m. 2011
Valt läsår: 2017/18

Inför nya gymnasieskolan 2011 skärptes kraven för behörighet att söka till gymnasiet. Det innebär för att en elev ska vara behörig till
gymnasieskolans nationella program krävs 8 godkända betyg för yrkesprogram och 12 godkända betyg för högskoleförberedande program.
Det finns dessutom 3 olika behörighetskrav beroende på vilket högskoleförberedande program.

Kommun;Kommun-kod;Län;Läns-kod;Typ av huvudman;Kön;Antal elever;Andel elever (%) behöriga till yrkesprogram;Andel elever (%) behöriga till estetiskt program;Andel elever (%) behöriga till Ekonomi-, humanistiska och samhällsvetenskaps- program;Andel elever (%) behöriga till Naturvetenskapligt och tekniskt program;Andel elever (%) ej behöriga;
Upplands-Bro;0139;Stockholms län;01;Kommunal;Flickor;143;86,7;86,7;86,7;83,2;13,3;
Upplands-Bro;0139;Stockholms län;01;Enskild;Flickor;..;..;..;..;..;.;
Uppsala;0380;Uppsala län;03;Samtliga;Flickor;1 093;88,3;87,6;86,6;84,7;11,7;
Uppsala;0380;Uppsala län;03;Kommunal;Flickor;679;85,9;85,0;84,1;82,5;14,1;
Uppsala;0380;Uppsala län;03;Enskild;Flickor;414;92,3;91,8;90,8;88,4;7,7;
Uppvidinge;0760;Kronobergs län;07;Samtliga;Flickor;48;85,4;83,3;77,1;81,3;..;
Uppvidinge;0760;Kronobergs län;07;Kommunal;Flickor;48;85,4;83,3;77,1;81,3;..;
Vadstena;0584;Östergötlands län;05;Samtliga;Flickor;34;~100;~100;~100;~100;..;
Vadstena;0584;Östergötlands län;05;Kommunal;Flickor;34;~100;~100;~100;~100;..;
Vaggeryd;0665;Jönköpings län;06;Samtliga;Flickor;80;81,3;81,3;81,3;77,5;18,8;
Vaggeryd;0665;Jönköpings län;06;Kommunal;Flickor;80;81,3;81,3;81,3;77,5;18,8;
Valdemarsvik;0563;Östergötlands län;05;Samtliga;Flickor;32;~100;~100;~100;84,4;..;
Valdemarsvik;0563;Östergötlands län;05;Kommunal;Flickor;32;~100;~100;~100;84,4;..;
Vallentuna;0115;Stockholms län;01;Samtliga;Flickor;174;86,8;85,6;85,1;83,9;13,2;
Vallentuna;0115;Stockholms län;01;Kommunal;Flickor;124;88,7;87,9;87,1;86,3;11,3;
Vallentuna;0115;Stockholms län;01;Enskild;Flickor;50;82,0;80,0;80,0;78,0;..;
Vansbro;2021;Dalarnas län;20;Samtliga;Flickor;30;76,7;76,7;76,7;76,7;..;
Vansbro;2021;Dalarnas län;20;Kommunal;Flickor;30;76,7;76,7;76,7;76,7;..;
Vara;1470;Västra Götalands län;14;Samtliga;Flickor;83;79,5;77,1;77,1;74,7;20,5;
Vara;1470;Västra Götalands län;14;Kommunal;Flickor;83;79,5;77,1;77,1;74,7;20,5;
Varberg;1383;Hallands län;13;Samtliga;Flickor;317;89,0;88,6;88,0;87,4;11,0;
Varberg;1383;Hallands län;13;Kommunal;Flickor;306;88,6;88,2;87,6;86,9;11,4;
Varberg;1383;Hallands län;13;Enskild;Flickor;11;100,0;100,0;100,0;100,0;.;
Vaxholm;0187;Stockholms län;01;Samtliga;Flickor;57;~100;~100;~100;~100;..;
Vaxholm;0187;Stockholms län;01;Kommunal;Flickor;57;~100;~100;~100;~100;..;
Vellinge;1233;Skåne län;12;Samtliga;Flickor;234;95,7;95,3;94,9;94,4;4,3;
Vellinge;1233;Skåne län;12;Kommunal;Flickor;156;95,5;95,5;94,9;94,2;..;
Vellinge;1233;Skåne län;12;Enskild;Flickor;78;~100;~100;~100;~100;..;
Vetlanda;0685;Jönköpings län;06;Samtliga;Flickor;151;82,8;82,8;82,1;82,1;17,2;
Vetlanda;0685;Jönköpings län;06;Kommunal;Flickor;147;83,0;83,0;82,3;82,3;17,0;
Vetlanda;0685;Jönköpings län;06;Enskild;Flickor;..;..;..;..;..;..;
Vilhelmina;2462;Västerbottens län;24;Samtliga;Flickor;38;76,3;76,3;73,7;73,7;..;
Vilhelmina;2462;Västerbottens län;24;Kommunal;Flickor;31;74,2;74,2;71,0;71,0;..;
Vilhelmina;2462;Västerbottens län;24;Enskild;Flickor;..;..;..;..;..;..;
Vimmerby;0884;Kalmar län;08;Samtliga;Flickor;71;87,3;85,9;84,5;83,1;..;
Vimmerby;0884;Kalmar län;08;Kommunal;Flickor;71;87,3;85,9;84,5;83,1;..;
Vindeln;2404;Västerbottens län;24;Samtliga;Flickor;31;~100;~100;~100;83,9;..;
Vindeln;2404;Västerbottens län;24;Kommunal;Flickor;31;~100;~100;~100;83,9;..;
Vingåker;0428;Södermanlands län;04;Samtliga;Flickor;53;49,1;49,1;49,1;49,1;50,9;
Vingåker;0428;Södermanlands län;04;Kommunal;Flickor;53;49,1;49,1;49,1;49,1;50,9;
Vårgårda;1442;Västra Götalands län;14;Samtliga;Flickor;50;80,0;78,0;76,0;76,0;20,0;
Vårgårda;1442;Västra Götalands län;14;Kommunal;Flickor;50;80,0;78,0;76,0;76,0;20,0;
Vänersborg;1487;Västra Götalands län;14;Samtliga;Flickor;197;76,1;75,1;72,6;73,6;23,9;
Vänersborg;1487;Västra Götalands län;14;Kommunal;Flickor;172;74,4;73,8;70,9;72,1;25,6;
Vänersborg;1487;Västra Götalands län;14;Enskild;Flickor;25;~100;~100;~100;~100;..;
Vännäs;2460;Västerbottens län;24;Samtliga;Flickor;54;~100;~100;~100;~100;..;
Vännäs;2460;Västerbottens län;24;Kommunal;Flickor;54;~100;~100;~100;~100;..;
Värmdö;0120;Stockholms län;01;Samtliga;Flickor;238;89,1;87,8;87,8;87,8;10,9;
Värmdö;0120;Stockholms län;01;Kommunal;Flickor;211;87,7;86,3;86,3;86,3;12,3;
Värmdö;0120;Stockholms län;01;Enskild;Flickor;27;100,0;100,0;100,0;100,0;.;
Värnamo;0683;Jönköpings län;06;Samtliga;Flickor;196;89,3;89,3;88,3;88,3;10,7;
Värnamo;0683;Jönköpings län;06;Kommunal;Flickor;196;89,3;89,3;88,3;88,3;10,7;
Västervik;0883;Kalmar län;08;Samtliga;Flickor;182;76,9;76,4;75,8;75,3;23,1;
Västervik;0883;Kalmar län;08;Kommunal;Flickor;160;76,9;76,3;75,6;75,0;23,1;
Västervik;0883;Kalmar län;08;Enskild;Flickor;22;77,3;77,3;77,3;77,3;..;
Västerås;1980;Västmanlands län;19;Samtliga;Flickor;822;82,4;82,0;81,0;79,3;17,6;
Västerås;1980;Västmanlands län;19;Kommunal;Flickor;479;76,0;75,4;74,5;72,4;24,0;
Västerås;1980;Västmanlands län;19;Enskild;Flickor;343;91,3;91,3;90,1;88,9;8,7;
Växjö;0780;Kronobergs län;07;Samtliga;Flickor;513;86,4;86,4;85,6;85,6;13,6;
Växjö;0780;Kronobergs län;07;Kommunal;Flickor;408;85,3;85,3;85,0;84,8;14,7;
Växjö;0780;Kronobergs län;07;Enskild;Flickor;105;90,5;90,5;87,6;88,6;9,5;
Ydre;0512;Östergötlands län;05;Samtliga;Flickor;21;~100;~100;~100;~100;..;
Ydre;0512;Östergötlands län;05;Kommunal;Flickor;21;~100;~100;~100;~100;..;
Ystad;1286;Skåne län;12;Samtliga;Flickor;187;91,4;91,4;91,4;91,4;8,6;
Ystad;1286;Skåne län;12;Kommunal;Flickor;138;91,3;91,3;91,3;91,3;8,7;
Ystad;1286;Skåne län;12;Enskild;Flickor;49;~100;~100;~100;~100;..;
Åmål;1492;Västra Götalands län;14;Samtliga;Flickor;73;83,6;83,6;80,8;82,2;16,4;
Åmål;1492;Västra Götalands län;14;Kommunal;Flickor;73;83,6;83,6;80,8;82,2;16,4;
Ånge;2260;Västernorrlands län;22;Samtliga;Flickor;47;76,6;76,6;72,3;76,6;23,4;
Ånge;2260;Västernorrlands län;22;Kommunal;Flickor;36;69,4;69,4;63,9;69,4;30,6;
Ånge;2260;Västernorrlands län;22;Enskild;Flickor;..;100,0;100,0;100,0;100,0;.;
Åre;2321;Jämtlands län;23;Samtliga;Flickor;66;84,8;81,8;78,8;80,3;15,2;
Åre;2321;Jämtlands län;23;Kommunal;Flickor;66;84,8;81,8;78,8;80,3;15,2;
Årjäng;1765;Värmlands län;17;Samtliga;Flickor;51;88,2;86,3;86,3;86,3;..;
Årjäng;1765;Värmlands län;17;Kommunal;Flickor;51;88,2;86,3;86,3;86,3;..;
Åsele;2463;Västerbottens län;24;Samtliga;Flickor;16;100,0;100,0;100,0;~100;.;
Åsele;2463;Västerbottens län;24;Kommunal;Flickor;16;100,0;100,0;100,0;~100;.;
Åstorp;1277;Skåne län;12;Samtliga;Flickor;77;89,6;87,0;80,5;87,0;..;
Åstorp;1277;Skåne län;12;Kommunal;Flickor;77;89,6;87,0;80,5;87,0;..;
Åtvidaberg;0561;Östergötlands län;05;Samtliga;Flickor;57;87,7;87,7;87,7;87,7;..;
Åtvidaberg;0561;Östergötlands län;05;Kommunal;Flickor;57;87,7;87,7;87,7;87,7;..;
Älmhult;0765;Kronobergs län;07;Samtliga;Flickor;85;81,3;77,3;77,3;77,3;18,7;
Älmhult;0765;Kronobergs län;07;Kommunal;Flickor;75;78,5;73,8;73,8;73,8;21,5;
Älmhult;0765;Kronobergs län;07;Enskild;Flickor;10;100,0;100,0;100,0;100,0;.;
Älvdalen;2039;Dalarnas län;20;Samtliga;Flickor;31;~100;~100;83,9;83,9;..;
Älvdalen;2039;Dalarnas län;20;Kommunal;Flickor;31;~100;~100;83,9;83,9;..;
Älvkarleby;0319;Uppsala län;03;Samtliga;Flickor;56;73,2;71,4;71,4;71,4;26,8;
Älvkarleby;0319;Uppsala län;03;Kommunal;Flickor;35;77,1;74,3;74,3;74,3;..;
Älvkarleby;0319;Uppsala län;03;Enskild;Flickor;21;66,7;66,7;66,7;66,7;..;
Älvsbyn;2560;Norrbottens län;25;Samtliga;Flickor;36;~100;~100;86,1;~100;..;
Älvsbyn;2560;Norrbottens län;25;Kommunal;Flickor;36;~100;~100;86,1;~100;..;
Ängelholm;1292;Skåne län;12;Samtliga;Flickor;223;93,7;92,4;91,9;91,5;6,3;
Ängelholm;1292;Skåne län;12;Kommunal;Flickor;223;93,7;92,4;91,9;91,5;6,3;
Öckerö;1407;Västra Götalands län;14;Samtliga;Flickor;72;~100;~100;~100;~100;..;
Öckerö;1407;Västra Götalands län;14;Kommunal;Flickor;63;~100;~100;~100;~100;..;
Öckerö;1407;Västra Götalands län;14;Enskild;Flickor;..;..;..;..;..;.;
Ödeshög;0509;Östergötlands län;05;Samtliga;Flickor;22;50,0;50,0;50,0;50,0;50,0;
Ödeshög;0509;Östergötlands län;05;Kommunal;Flickor;22;50,0;50,0;50,0;50,0;50,0;
Örebro;1880;Örebro län;18;Samtliga;Flickor;800;82,3;81,8;81,3;80,4;17,8;
Örebro;1880;Örebro län;18;Kommunal;Flickor;533;76,0;75,6;75,2;73,7;24,0;
Örebro;1880;Örebro län;18;Enskild;Flickor;267;94,8;94,0;93,3;93,6;5,2;
Örkelljunga;1257;Skåne län;12;Samtliga;Flickor;60;85,0;83,3;83,3;83,3;..;
Örkelljunga;1257;Skåne län;12;Kommunal;Flickor;49;83,7;81,6;81,6;81,6;..;
Örkelljunga;1257;Skåne län;12;Enskild;Flickor;..;~100;~100;~100;~100;..;
Örnsköldsvik;2284;Västernorrlands län;22;Samtliga;Flickor;285;83,5;82,8;82,8;82,1;16,5;
Örnsköldsvik;2284;Västernorrlands län;22;Kommunal;Flickor;276;84,1;83,3;83,3;82,6;15,9;
Örnsköldsvik;2284;Västernorrlands län;22;Enskild;Flickor;..;..;..;..;..;..;
Östersund;2380;Jämtlands län;23;Samtliga;Flickor;285;86,3;86,0;84,6;85,3;13,7;
Östersund;2380;Jämtlands län;23;Kommunal;Flickor;231;83,5;83,1;82,3;82,7;16,5;
Östersund;2380;Jämtlands län;23;Enskild;Flickor;54;~100;~100;~100;~100;..;
Österåker;0117;Stockholms län;01;Samtliga;Flickor;217;93,1;92,2;91,7;91,2;6,9;
Österåker;0117;Stockholms län;01;Kommunal;Flickor;158;92,4;91,1;90,5;89,9;7,6;
Österåker;0117;Stockholms län;01;Enskild;Flickor;59;~100;~100;~100;~100;..;
Östhammar;0382;Uppsala län;03;Samtliga;Flickor;95;73,7;73,7;71,6;71,6;26,3;
Östhammar;0382;Uppsala län;03;Kommunal;Flickor;95;73,7;73,7;71,6;71,6;26,3;
Östra Göinge;1256;Skåne län;12;Samtliga;Flickor;76;73,7;73,7;72,4;72,4;26,3;
Östra Göinge;1256;Skåne län;12;Kommunal;Flickor;68;72,1;72,1;70,6;70,6;27,9;
Östra Göinge;1256;Skåne län;12;Enskild;Flickor;..;..;..;..;..;..;
Överkalix;2513;Norrbottens län;25;Samtliga;Flickor;16;100,0;100,0;100,0;100,0;.;
Överkalix;2513;Norrbottens län;25;Kommunal;Flickor;16;100,0;100,0;100,0;100,0;.;
Överkalix;2513;Norrbottens län;25;Enskild;Flickor;..;.;.;.;.;.;
Övertorneå;2518;Norrbottens län;25;Samtliga;Flickor;20;70,0;70,0;70,0;65,0;..;
Övertorneå;2518;Norrbottens län;25;Kommunal;Flickor;20;70,0;70,0;70,0;65,0;..;
Ale;1440;Västra Götalands län;14;Samtliga;Pojkar;214;84,6;83,6;81,8;80,4;15,4;
Ale;1440;Västra Götalands län;14;Kommunal;Pojkar;190;83,2;82,1;80,0;78,4;16,8;
Ale;1440;Västra Götalands län;14;Enskild;Pojkar;24;~100;~100;~100;~100;..;
Alingsås;1489;Västra Götalands län;14;Samtliga;Pojkar;259;84,9;83,4;83,0;80,3;15,1;
Alingsås;1489;Västra Götalands län;14;Kommunal;Pojkar;211;82,0;81,0;80,6;78,2;18,0;
Alingsås;1489;Västra Götalands län;14;Enskild;Pojkar;48;~100;~100;~100;89,6;..;
Alvesta;0764;Kronobergs län;07;Samtliga;Pojkar;129;68,2;67,4;63,6;65,1;31,8;
Alvesta;0764;Kronobergs län;07;Kommunal;Pojkar;129;68,2;67,4;63,6;65,1;31,8;
Aneby;0604;Jönköpings län;06;Samtliga;Pojkar;42;81,0;78,6;78,6;78,6;..;
Aneby;0604;Jönköpings län;06;Kommunal;Pojkar;41;82,9;80,5;80,5;80,5;..;
Aneby;0604;Jönköpings län;06;Enskild;Pojkar;..;.;.;.;.;..;
Arboga;1984;Västmanlands län;19;Samtliga;Pojkar;69;87,0;87,0;87,0;79,7;..;
Arboga;1984;Västmanlands län;19;Kommunal;Pojkar;69;87,0;87,0;87,0;79,7;..;
Arjeplog;2506;Norrbottens län;25;Samtliga;Pojkar;23;73,9;73,9;73,9;73,9;..;
Arjeplog;2506;Norrbottens län;25;Kommunal;Pojkar;23;73,9;73,9;73,9;73,9;..;
Arvidsjaur;2505;Norrbottens län;25;Samtliga;Pojkar;25;~100;~100;~100;~100;..;
Arvidsjaur;2505;Norrbottens län;25;Kommunal;Pojkar;25;~100;~100;~100;~100;..;
Arvika;1784;Värmlands län;17;Samtliga;Pojkar;138;81,2;80,4;79,0;76,8;18,8;
Arvika;1784;Värmlands län;17;Kommunal;Pojkar;123;79,7;78,9;77,2;74,8;20,3;
Arvika;1784;Värmlands län;17;Enskild;Pojkar;15;~100;~100;~100;~100;..;
Askersund;1882;Örebro län;18;Samtliga;Pojkar;48;89,6;87,5;83,3;83,3;..;
Askersund;1882;Örebro län;18;Kommunal;Pojkar;48;89,6;87,5;83,3;83,3;..;
Avesta;2084;Dalarnas län;20;Samtliga;Pojkar;133;66,2;66,2;64,7;63,2;33,8;
Avesta;2084;Dalarnas län;20;Kommunal;Pojkar;133;66,2;66,2;64,7;63,2;33,8;
Bengtsfors;1460;Västra Götalands län;14;Samtliga;Pojkar;34;58,8;58,8;58,8;58,8;41,2;
Bengtsfors;1460;Västra Götalands län;14;Kommunal;Pojkar;34;58,8;58,8;58,8;58,8;41,2;
Berg;2326;Jämtlands län;23;Samtliga;Pojkar;43;72,1;72,1;72,1;72,1;27,9;
Berg;2326;Jämtlands län;23;Kommunal;Pojkar;43;72,1;72,1;72,1;72,1;27,9;
Bjurholm;2403;Västerbottens län;24;Samtliga;Pojkar;13;~100;~100;~100;~100;..;
Bjurholm;2403;Västerbottens län;24;Kommunal;Pojkar;13;~100;~100;~100;~100;..;
Bjuv;1260;Skåne län;12;Samtliga;Pojkar;94;79,8;77,7;71,3;73,4;20,2;
Bjuv;1260;Skåne län;12;Kommunal;Pojkar;94;79,8;77,7;71,3;73,4;20,2;
Boden;2582;Norrbottens län;25;Samtliga;Pojkar;158;73,4;70,3;67,7;69,6;26,6;
Boden;2582;Norrbottens län;25;Kommunal;Pojkar;112;67,9;63,4;59,8;62,5;32,1;
Boden;2582;Norrbottens län;25;Enskild;Pojkar;46;87,0;87,0;87,0;87,0;..;
Bollebygd;1443;Västra Götalands län;14;Samtliga;Pojkar;55;90,9;90,9;90,9;89,1;..;
Bollebygd;1443;Västra Götalands län;14;Kommunal;Pojkar;55;90,9;90,9;90,9;89,1;..;
Bollnäs;2183;Gävleborgs län;21;Samtliga;Pojkar;167;77,8;75,4;74,9;72,5;22,2;
Bollnäs;2183;Gävleborgs län;21;Kommunal;Pojkar;91;60,4;56,0;54,9;50,5;39,6;
Bollnäs;2183;Gävleborgs län;21;Enskild;Pojkar;76;~100;~100;~100;~100;..;
Borgholm;0885;Kalmar län;08;Samtliga;Pojkar;54;85,2;83,3;81,5;74,1;..;
Borgholm;0885;Kalmar län;08;Kommunal;Pojkar;54;85,2;83,3;81,5;74,1;..;
Borlänge;2081;Dalarnas län;20;Samtliga;Pojkar;332;76,8;75,3;69,9;69,3;23,2;
Borlänge;2081;Dalarnas län;20;Kommunal;Pojkar;292;74,7;73,3;67,8;66,4;25,3;
Borlänge;2081;Dalarnas län;20;Enskild;Pojkar;40;~100;~100;85,0;~100;..;
Borås;1490;Västra Götalands län;14;Samtliga;Pojkar;654;80,4;79,7;77,4;76,5;19,6;
Borås;1490;Västra Götalands län;14;Kommunal;Pojkar;546;77,8;76,9;74,4;73,1;22,2;
Borås;1490;Västra Götalands län;14;Enskild;Pojkar;108;93,5;93,5;92,6;93,5;..;
Botkyrka;0127;Stockholms län;01;Samtliga;Pojkar;493;80,5;78,5;75,3;73,2;19,5;
Botkyrka;0127;Stockholms län;01;Kommunal;Pojkar;434;79,7;77,9;74,2;73,0;20,3;
Botkyrka;0127;Stockholms län;01;Enskild;Pojkar;59;86,4;83,1;83,1;74,6;..;
Boxholm;0560;Östergötlands län;05;Samtliga;Pojkar;23;78,3;73,9;69,6;73,9;..;
Boxholm;0560;Östergötlands län;05;Kommunal;Pojkar;23;78,3;73,9;69,6;73,9;..;
Bromölla;1272;Skåne län;12;Samtliga;Pojkar;74;75,7;73,0;71,6;71,6;24,3;
Bromölla;1272;Skåne län;12;Kommunal;Pojkar;74;75,7;73,0;71,6;71,6;24,3;
Bräcke;2305;Jämtlands län;23;Samtliga;Pojkar;46;69,6;67,4;63,0;58,7;30,4;
Bräcke;2305;Jämtlands län;23;Kommunal;Pojkar;46;69,6;67,4;63,0;58,7;30,4;
Burlöv;1231;Skåne län;12;Samtliga;Pojkar;96;69,8;69,8;66,7;64,6;30,2;
Burlöv;1231;Skåne län;12;Kommunal;Pojkar;96;69,8;69,8;66,7;64,6;30,2;
Båstad;1278;Skåne län;12;Samtliga;Pojkar;80;90,0;88,8;86,3;87,5;..;
Båstad;1278;Skåne län;12;Kommunal;Pojkar;80;90,0;88,8;86,3;87,5;..;
Dals-Ed;1438;Västra Götalands län;14;Samtliga;Pojkar;25;~100;~100;~100;80,0;..;
Dals-Ed;1438;Västra Götalands län;14;Kommunal;Pojkar;25;~100;~100;~100;80,0;..;
Danderyd;0162;Stockholms län;01;Samtliga;Pojkar;289;96,1;96,1;96,1;94,6;3,9;
Danderyd;0162;Stockholms län;01;Kommunal;Pojkar;190;95,3;95,3;95,3;93,2;..;
Danderyd;0162;Stockholms län;01;Enskild;Pojkar;99;~100;~100;~100;~100;..;
Degerfors;1862;Örebro län;18;Samtliga;Pojkar;43;86,0;81,4;74,4;74,4;..;
Degerfors;1862;Örebro län;18;Kommunal;Pojkar;43;86,0;81,4;74,4;74,4;..;
Dorotea;2425;Västerbottens län;24;Samtliga;Pojkar;14;~100;~100;~100;~100;..;
Dorotea;2425;Västerbottens län;24;Kommunal;Pojkar;14;~100;~100;~100;~100;..;
Eda;1730;Värmlands län;17;Samtliga;Pojkar;46;73,9;73,9;71,7;65,2;26,1;
Eda;1730;Värmlands län;17;Kommunal;Pojkar;46;73,9;73,9;71,7;65,2;26,1;
Ekerö;0125;Stockholms län;01;Samtliga;Pojkar;204;87,7;86,8;84,8;81,9;12,3;
Ekerö;0125;Stockholms län;01;Kommunal;Pojkar;180;86,7;85,6;83,3;80,6;13,3;
Ekerö;0125;Stockholms län;01;Enskild;Pojkar;24;~100;~100;~100;~100;..;
Eksjö;0686;Jönköpings län;06;Samtliga;Pojkar;119;76,5;74,8;74,8;73,1;23,5;
Eksjö;0686;Jönköpings län;06;Kommunal;Pojkar;112;78,6;77,7;77,7;75,9;21,4;
Eksjö;0686;Jönköpings län;06;Enskild;Pojkar;..;..;..;..;..;..;
Emmaboda;0862;Kalmar län;08;Samtliga;Pojkar;62;67,7;67,7;67,7;53,2;32,3;
Emmaboda;0862;Kalmar län;08;Kommunal;Pojkar;62;67,7;67,7;67,7;53,2;32,3;
Enköping;0381;Uppsala län;03;Samtliga;Pojkar;260;81,9;80,0;77,3;75,0;18,1;
Enköping;0381;Uppsala län;03;Kommunal;Pojkar;188;79,3;76,6;74,5;70,2;20,7;
Enköping;0381;Uppsala län;03;Enskild;Pojkar;72;88,9;88,9;84,7;87,5;..;
Eskilstuna;0484;Södermanlands län;04;Samtliga;Pojkar;699;79,0;78,0;75,5;75,5;21,0;
Eskilstuna;0484;Södermanlands län;04;Kommunal;Pojkar;560;75,9;74,8;72,3;71,8;24,1;
Eskilstuna;0484;Södermanlands län;04;Enskild;Pojkar;139;91,4;90,6;88,5;90,6;8,6;
Eslöv;1285;Skåne län;12;Samtliga;Pojkar;197;74,6;73,1;71,1;71,1;25,4;
Eslöv;1285;Skåne län;12;Kommunal;Pojkar;197;74,6;73,1;71,1;71,1;25,4;
Essunga;1445;Västra Götalands län;14;Samtliga;Pojkar;28;71,4;71,4;71,4;71,4;..;
Essunga;1445;Västra Götalands län;14;Kommunal;Pojkar;28;71,4;71,4;71,4;71,4;..;
Fagersta;1982;Västmanlands län;19;Samtliga;Pojkar;87;75,9;74,7;72,4;73,6;24,1;
Fagersta;1982;Västmanlands län;19;Kommunal;Pojkar;79;75,9;74,7;72,2;73,4;24,1;
Fagersta;1982;Västmanlands län;19;Enskild;Pojkar;..;..;..;..;..;..;
Falkenberg;1382;Hallands län;13;Samtliga;Pojkar;268;78,7;76,5;74,3;74,3;21,3;
Falkenberg;1382;Hallands län;13;Kommunal;Pojkar;235;76,6;74,0;71,5;71,5;23,4;
Falkenberg;1382;Hallands län;13;Enskild;Pojkar;33;~100;~100;~100;~100;..;
Falköping;1499;Västra Götalands län;14;Samtliga;Pojkar;187;75,4;75,4;72,7;72,2;24,6;
Falköping;1499;Västra Götalands län;14;Kommunal;Pojkar;174;77,6;77,6;75,9;74,7;22,4;
Falköping;1499;Västra Götalands län;14;Enskild;Pojkar;13;..;..;..;..;..;
Falun;2080;Dalarnas län;20;Samtliga;Pojkar;310;84,2;83,2;83,2;81,9;15,8;
Falun;2080;Dalarnas län;20;Kommunal;Pojkar;241;81,7;80,5;80,5;79,3;18,3;
Falun;2080;Dalarnas län;20;Enskild;Pojkar;69;92,8;92,8;92,8;91,3;..;
Filipstad;1782;Värmlands län;17;Samtliga;Pojkar;57;84,2;84,2;78,9;80,7;..;
Filipstad;1782;Värmlands län;17;Kommunal;Pojkar;57;84,2;84,2;78,9;80,7;..;
Finspång;0562;Östergötlands län;05;Samtliga;Pojkar;109;77,1;76,1;74,3;73,4;22,9;
Finspång;0562;Östergötlands län;05;Kommunal;Pojkar;109;77,1;76,1;74,3;73,4;22,9;
Flen;0482;Södermanlands län;04;Samtliga;Pojkar;87;79,3;78,2;75,9;74,7;20,7;
Flen;0482;Södermanlands län;04;Kommunal;Pojkar;56;85,7;85,7;82,1;82,1;..;
Flen;0482;Södermanlands län;04;Enskild;Pojkar;31;67,7;64,5;64,5;61,3;32,3;
Forshaga;1763;Värmlands län;17;Samtliga;Pojkar;66;87,9;86,4;83,3;84,8;..;
Forshaga;1763;Värmlands län;17;Kommunal;Pojkar;66;87,9;86,4;83,3;84,8;..;
Färgelanda;1439;Västra Götalands län;14;Samtliga;Pojkar;34;67,6;67,6;64,7;67,6;32,4;
Färgelanda;1439;Västra Götalands län;14;Kommunal;Pojkar;34;67,6;67,6;64,7;67,6;32,4;
Gagnef;2026;Dalarnas län;20;Samtliga;Pojkar;46;84,8;84,8;84,8;84,8;..;
Gagnef;2026;Dalarnas län;20;Kommunal;Pojkar;46;84,8;84,8;84,8;84,8;..;
Gislaved;0662;Jönköpings län;06;Samtliga;Pojkar;188;77,1;75,5;69,1;71,8;22,9;
Gislaved;0662;Jönköpings län;06;Kommunal;Pojkar;182;76,4;74,7;68,1;70,9;23,6;
Gislaved;0662;Jönköpings län;06;Enskild;Pojkar;..;..;..;..;..;.;
Gnesta;0461;Södermanlands län;04;Samtliga;Pojkar;64;76,6;75,0;60,9;73,4;23,4;
Gnesta;0461;Södermanlands län;04;Kommunal;Pojkar;57;77,2;75,4;59,6;73,7;22,8;
Gnesta;0461;Södermanlands län;04;Enskild;Pojkar;..;..;..;..;..;..;
Gnosjö;0617;Jönköpings län;06;Samtliga;Pojkar;59;74,6;74,6;72,9;71,2;25,4;
Gnosjö;0617;Jönköpings län;06;Kommunal;Pojkar;59;74,6;74,6;72,9;71,2;25,4;
Gotland;0980;Gotlands län;09;Samtliga;Pojkar;349;78,8;78,5;76,2;77,7;21,2;
Gotland;0980;Gotlands län;09;Kommunal;Pojkar;305;77,0;76,7;74,4;76,4;23,0;
Gotland;0980;Gotlands län;09;Enskild;Pojkar;44;~100;~100;88,6;86,4;..;
Grums;1764;Värmlands län;17;Samtliga;Pojkar;45;73,3;73,3;73,3;71,1;26,7;
Grums;1764;Värmlands län;17;Kommunal;Pojkar;45;73,3;73,3;73,3;71,1;26,7;
Grästorp;1444;Västra Götalands län;14;Samtliga;Pojkar;38;86,8;86,8;86,8;81,6;..;
Grästorp;1444;Västra Götalands län;14;Kommunal;Pojkar;38;86,8;86,8;86,8;81,6;..;
Gullspång;1447;Västra Götalands län;14;Samtliga;Pojkar;41;56,1;56,1;56,1;53,7;43,9;
Gullspång;1447;Västra Götalands län;14;Kommunal;Pojkar;41;56,1;56,1;56,1;53,7;43,9;
Gällivare;2523;Norrbottens län;25;Samtliga;Pojkar;80;76,3;76,3;75,0;76,3;23,8;
Gällivare;2523;Norrbottens län;25;Kommunal;Pojkar;73;74,0;74,0;72,6;74,0;26,0;
Gällivare;2523;Norrbottens län;25;Enskild;Pojkar;..;..;..;..;..;.;
Gävle;2180;Gävleborgs län;21;Samtliga;Pojkar;619;82,2;81,1;76,7;76,4;17,8;
Gävle;2180;Gävleborgs län;21;Kommunal;Pojkar;422;78,4;77,5;71,1;73,2;21,6;
Gävle;2180;Gävleborgs län;21;Enskild;Pojkar;197;90,4;88,8;88,8;83,2;9,6;
Göteborg;1480;Västra Götalands län;14;Samtliga;Pojkar;2 695;78,8;77,7;75,9;75,3;21,2;
Göteborg;1480;Västra Götalands län;14;Kommunal;Pojkar;1 733;71,8;70,7;68,7;68,0;28,2;
Göteborg;1480;Västra Götalands län;14;Enskild;Pojkar;962;91,8;90,7;89,4;88,9;8,2;
Götene;1471;Västra Götalands län;14;Samtliga;Pojkar;75;86,7;86,7;85,3;86,7;13,3;
